,city,estimate,variant,frac
2021-08-22,Altenrhein (SG),Wald_upper,P.1,0.008550367836600046
2021-08-23,Altenrhein (SG),Wald_upper,P.1,0.008639813770774024
2021-08-24,Altenrhein (SG),Wald_upper,P.1,0.008826696559634764
2021-08-15,Altenrhein (SG),Wald_upper,P.1,0.010365878192471659
2021-08-16,Altenrhein (SG),Wald_upper,P.1,0.009886030790599309
2021-08-17,Altenrhein (SG),Wald_upper,P.1,0.009476163992026315
2021-08-04,Altenrhein (SG),Wald_upper,P.1,0.017401701494807208
2021-08-05,Altenrhein (SG),Wald_upper,P.1,0.01659847769455333
2021-08-06,Altenrhein (SG),Wald_upper,P.1,0.015627453033736926
2021-08-07,Altenrhein (SG),Wald_upper,P.1,0.01472472483632835
2021-08-08,Altenrhein (SG),Wald_upper,P.1,0.013853446641328804
2021-08-09,Altenrhein (SG),Wald_upper,P.1,0.013122191885791962
2021-08-10,Altenrhein (SG),Wald_upper,P.1,0.012550929278305126
2021-07-28,Altenrhein (SG),Wald_upper,P.1,0.016337355954468925
2021-07-29,Altenrhein (SG),Wald_upper,P.1,0.01654345361609634
2021-07-30,Altenrhein (SG),Wald_upper,P.1,0.01712423929557909
2021-07-31,Altenrhein (SG),Wald_upper,P.1,0.0177567948313841
2021-08-01,Altenrhein (SG),Wald_upper,P.1,0.018243363366509203
2021-08-02,Altenrhein (SG),Wald_upper,P.1,0.01824279376261143
2021-08-03,Altenrhein (SG),Wald_upper,P.1,0.01796727123148776
2021-07-21,Altenrhein (SG),Wald_upper,P.1,0.06543784117037969
2021-07-22,Altenrhein (SG),Wald_upper,P.1,0.054826936668967985
2021-07-23,Altenrhein (SG),Wald_upper,P.1,0.04365390468670258
2021-07-24,Altenrhein (SG),Wald_upper,P.1,0.0336509521917016
2021-07-25,Altenrhein (SG),Wald_upper,P.1,0.02572118433815789
2021-07-26,Altenrhein (SG),Wald_upper,P.1,0.02038403423166113
2021-07-27,Altenrhein (SG),Wald_upper,P.1,0.017603866907772756
2021-07-14,Altenrhein (SG),Wald_upper,P.1,0.06072985339740072
2021-07-15,Altenrhein (SG),Wald_upper,P.1,0.06893547996377522
2021-07-16,Altenrhein (SG),Wald_upper,P.1,0.07601221413983791
2021-07-17,Altenrhein (SG),Wald_upper,P.1,0.0806094125185215
2021-07-18,Altenrhein (SG),Wald_upper,P.1,0.0816365705495104
2021-07-19,Altenrhein (SG),Wald_upper,P.1,0.0792508718323047
2021-07-20,Altenrhein (SG),Wald_upper,P.1,0.07382231870385308
2021-07-07,Altenrhein (SG),Wald_upper,P.1,0.006899403169275376
2021-07-08,Altenrhein (SG),Wald_upper,P.1,0.007135305307274156
2021-07-09,Altenrhein (SG),Wald_upper,P.1,0.014785913145129514
2021-07-10,Altenrhein (SG),Wald_upper,P.1,0.024341322889039195
2021-07-11,Altenrhein (SG),Wald_upper,P.1,0.03326712875865938
2021-07-12,Altenrhein (SG),Wald_upper,P.1,0.04231334672484989
2021-06-30,Altenrhein (SG),Wald_upper,P.1,0.007730077215389063
2021-07-01,Altenrhein (SG),Wald_upper,P.1,0.007480311360029427
2021-07-02,Altenrhein (SG),Wald_upper,P.1,0.007379449471586289
2021-07-03,Altenrhein (SG),Wald_upper,P.1,0.007042313406979981
2021-07-04,Altenrhein (SG),Wald_upper,P.1,0.00687605145529732
2021-07-05,Altenrhein (SG),Wald_upper,P.1,0.006904397427947494
2021-07-06,Altenrhein (SG),Wald_upper,P.1,0.006825115028050837
2021-06-25,Altenrhein (SG),Wald_upper,P.1,0.008655806178770794
2021-06-27,Altenrhein (SG),Wald_upper,P.1,0.008969469969341441
2021-06-28,Altenrhein (SG),Wald_upper,P.1,0.008839090214536507
2021-06-29,Altenrhein (SG),Wald_upper,P.1,0.008418816581936585
2021-06-16,Altenrhein (SG),Wald_upper,P.1,0.005116760409414599
2021-06-18,Altenrhein (SG),Wald_upper,P.1,0.00548794600218236
2021-06-19,Altenrhein (SG),Wald_upper,P.1,0.005704339324621938
2021-06-20,Altenrhein (SG),Wald_upper,P.1,0.006025059336929604
2021-06-21,Altenrhein (SG),Wald_upper,P.1,0.006368714672050262
2021-06-22,Altenrhein (SG),Wald_upper,P.1,0.006853665073346667
2021-06-09,Altenrhein (SG),Wald_upper,P.1,0.01649030414896359
2021-06-10,Altenrhein (SG),Wald_upper,P.1,0.013164315189914393
2021-06-11,Altenrhein (SG),Wald_upper,P.1,0.00887835061364035
2021-06-12,Altenrhein (SG),Wald_upper,P.1,0.004569755066217663
2021-06-13,Altenrhein (SG),Wald_upper,P.1,0.004682420057727912
2021-06-14,Altenrhein (SG),Wald_upper,P.1,0.004794910090619803
2021-06-15,Altenrhein (SG),Wald_upper,P.1,0.004941946889398688
2021-06-02,Altenrhein (SG),Wald_upper,P.1,0.019200038649124514
2021-06-03,Altenrhein (SG),Wald_upper,P.1,0.02012642004172998
2021-06-04,Altenrhein (SG),Wald_upper,P.1,0.020863334226191996
2021-06-05,Altenrhein (SG),Wald_upper,P.1,0.021256768117791636
2021-06-06,Altenrhein (SG),Wald_upper,P.1,0.02121000820522701
2021-06-07,Altenrhein (SG),Wald_upper,P.1,0.020541463298466713
2021-06-08,Altenrhein (SG),Wald_upper,P.1,0.018970296106985578
2021-05-26,Altenrhein (SG),Wald_upper,P.1,0.01042175822382835
2021-05-27,Altenrhein (SG),Wald_upper,P.1,0.012055029285908247
2021-05-29,Altenrhein (SG),Wald_upper,P.1,0.015182250285139982
2021-05-30,Altenrhein (SG),Wald_upper,P.1,0.0163716661027994
2021-05-31,Altenrhein (SG),Wald_upper,P.1,0.01736871195223187
2021-06-01,Altenrhein (SG),Wald_upper,P.1,0.018303086167646677
2021-05-19,Altenrhein (SG),Wald_upper,P.1,0.006990341704300929
2021-05-20,Altenrhein (SG),Wald_upper,P.1,0.006629384567947635
2021-05-21,Altenrhein (SG),Wald_upper,P.1,0.0065662216872818535
2021-05-22,Altenrhein (SG),Wald_upper,P.1,0.006545860891082555
2021-05-23,Altenrhein (SG),Wald_upper,P.1,0.0070259077393512144
2021-05-24,Altenrhein (SG),Wald_upper,P.1,0.007909973554581411
2021-05-25,Altenrhein (SG),Wald_upper,P.1,0.008986754724804449
2021-05-12,Altenrhein (SG),Wald_upper,P.1,0.012498022222285653
2021-05-13,Altenrhein (SG),Wald_upper,P.1,0.011144699071918892
2021-05-14,Altenrhein (SG),Wald_upper,P.1,0.010030525969137123
2021-05-15,Altenrhein (SG),Wald_upper,P.1,0.009215536706606286
2021-05-16,Altenrhein (SG),Wald_upper,P.1,0.008555588455371394
2021-05-17,Altenrhein (SG),Wald_upper,P.1,0.007945122342254947
2021-05-18,Altenrhein (SG),Wald_upper,P.1,0.007445520331630519
2021-02-01,Altenrhein (SG),Wald_upper,P.1,0.06317651637086621
2021-02-02,Altenrhein (SG),Wald_upper,P.1,0.06073821063699307
2021-02-03,Altenrhein (SG),Wald_upper,P.1,0.058404198963312004
2021-02-04,Altenrhein (SG),Wald_upper,P.1,0.05586282226993878
2021-02-05,Altenrhein (SG),Wald_upper,P.1,0.05294939445495689
2021-02-06,Altenrhein (SG),Wald_upper,P.1,0.04965574925850741
2021-02-07,Altenrhein (SG),Wald_upper,P.1,0.04600461448123898
2021-02-08,Altenrhein (SG),Wald_upper,P.1,0.04208149155720644
2021-02-09,Altenrhein (SG),Wald_upper,P.1,0.0380236622897621
2021-02-10,Altenrhein (SG),Wald_upper,P.1,0.03395906149555046
2021-02-11,Altenrhein (SG),Wald_upper,P.1,0.030145744128430397
2021-02-12,Altenrhein (SG),Wald_upper,P.1,0.02660012818205305
2021-02-13,Altenrhein (SG),Wald_upper,P.1,0.02361841277578873
2021-02-14,Altenrhein (SG),Wald_upper,P.1,0.021261259202263825
2021-02-15,Altenrhein (SG),Wald_upper,P.1,0.019535665320743117
2021-02-16,Altenrhein (SG),Wald_upper,P.1,0.018406873732556516
2021-02-17,Altenrhein (SG),Wald_upper,P.1,0.017821064504643148
2021-02-18,Altenrhein (SG),Wald_upper,P.1,0.017583629564277597
2021-02-19,Altenrhein (SG),Wald_upper,P.1,0.017557862897735418
2021-02-20,Altenrhein (SG),Wald_upper,P.1,0.018006567293526406
2021-02-21,Altenrhein (SG),Wald_upper,P.1,0.01939619445505946
2021-02-22,Altenrhein (SG),Wald_upper,P.1,0.021504321955822005
2021-02-23,Altenrhein (SG),Wald_upper,P.1,0.024314291086772286
2021-02-24,Altenrhein (SG),Wald_upper,P.1,0.027217549974921148
2021-02-25,Altenrhein (SG),Wald_upper,P.1,0.029792908589262007
2021-02-26,Altenrhein (SG),Wald_upper,P.1,0.031425846602350954
2021-02-27,Altenrhein (SG),Wald_upper,P.1,0.03180122965001231
2021-02-28,Altenrhein (SG),Wald_upper,P.1,0.031027035241448328
2021-03-01,Altenrhein (SG),Wald_upper,P.1,0.029422547965530964
2021-03-02,Altenrhein (SG),Wald_upper,P.1,0.027280836835376975
2021-03-03,Altenrhein (SG),Wald_upper,P.1,0.024957813168570826
2021-03-04,Altenrhein (SG),Wald_upper,P.1,0.022679700338820077
2021-03-05,Altenrhein (SG),Wald_upper,P.1,0.02055130412511337
2021-03-06,Altenrhein (SG),Wald_upper,P.1,0.01853725437179574
2021-03-07,Altenrhein (SG),Wald_upper,P.1,0.016637571976605765
2021-03-08,Altenrhein (SG),Wald_upper,P.1,0.014937537872063065
2021-03-09,Altenrhein (SG),Wald_upper,P.1,0.013400702458783196
2021-03-10,Altenrhein (SG),Wald_upper,P.1,0.012033482829548667
2021-03-11,Altenrhein (SG),Wald_upper,P.1,0.011037485794038317
2021-03-12,Altenrhein (SG),Wald_upper,P.1,0.010368975703240116
2021-03-13,Altenrhein (SG),Wald_upper,P.1,0.009946671317931222
2021-03-14,Altenrhein (SG),Wald_upper,P.1,0.009737667899080265
2021-03-15,Altenrhein (SG),Wald_upper,P.1,0.009723594357912327
2021-03-16,Altenrhein (SG),Wald_upper,P.1,0.009789427605882485
2021-03-17,Altenrhein (SG),Wald_upper,P.1,0.00998676031562767
2021-03-18,Altenrhein (SG),Wald_upper,P.1,0.010304199462268036
2021-03-19,Altenrhein (SG),Wald_upper,P.1,0.010710484935851526
2021-03-20,Altenrhein (SG),Wald_upper,P.1,0.01128557285947266
2021-03-21,Altenrhein (SG),Wald_upper,P.1,0.01197385990647556
2021-03-22,Altenrhein (SG),Wald_upper,P.1,0.012569653315019674
2021-03-23,Altenrhein (SG),Wald_upper,P.1,0.013209782731028599
2021-03-24,Altenrhein (SG),Wald_upper,P.1,0.013779923180024418
2021-03-25,Altenrhein (SG),Wald_upper,P.1,0.014184115794048685
2021-03-26,Altenrhein (SG),Wald_upper,P.1,0.014334046428597168
2021-03-27,Altenrhein (SG),Wald_upper,P.1,0.014194616918354278
2021-03-28,Altenrhein (SG),Wald_upper,P.1,0.01388173880774772
2021-03-29,Altenrhein (SG),Wald_upper,P.1,0.012815482897406631
2021-03-30,Altenrhein (SG),Wald_upper,P.1,0.011653645484590879
2021-03-31,Altenrhein (SG),Wald_upper,P.1,0.010465524479245833
2021-04-01,Altenrhein (SG),Wald_upper,P.1,0.00941901228004393
2021-04-02,Altenrhein (SG),Wald_upper,P.1,0.008554684974126075
2021-04-03,Altenrhein (SG),Wald_upper,P.1,0.007968466192086446
2021-04-04,Altenrhein (SG),Wald_upper,P.1,0.007699668896505857
2021-04-05,Altenrhein (SG),Wald_upper,P.1,0.007716897153629203
2021-04-06,Altenrhein (SG),Wald_upper,P.1,0.00796567828873698
2021-04-14,Altenrhein (SG),Wald_upper,P.1,0.005994312655103079
2021-04-15,Altenrhein (SG),Wald_upper,P.1,0.0043610461850865315
2021-04-16,Altenrhein (SG),Wald_upper,P.1,0.004360727004829622
2021-04-17,Altenrhein (SG),Wald_upper,P.1,0.004368690056233932
2021-04-18,Altenrhein (SG),Wald_upper,P.1,0.004385602972068745
2021-04-19,Altenrhein (SG),Wald_upper,P.1,0.0043856536190860175
2021-04-20,Altenrhein (SG),Wald_upper,P.1,0.0043901784765833975
2021-04-21,Altenrhein (SG),Wald_upper,P.1,0.0044055116821240985
2021-04-22,Altenrhein (SG),Wald_upper,P.1,0.004371878018787271
2021-04-23,Altenrhein (SG),Wald_upper,P.1,0.005496498031121649
2021-04-24,Altenrhein (SG),Wald_upper,P.1,0.006324656541703205
2021-04-25,Altenrhein (SG),Wald_upper,P.1,0.006750922253391101
2021-04-26,Altenrhein (SG),Wald_upper,P.1,0.00707021424506043
2021-04-27,Altenrhein (SG),Wald_upper,P.1,0.0073217923351261574
2021-04-28,Altenrhein (SG),Wald_upper,P.1,0.007712695801012878
2021-04-29,Altenrhein (SG),Wald_upper,P.1,0.008416313067341467
2021-04-30,Altenrhein (SG),Wald_upper,P.1,0.009515521580692524
2021-05-01,Altenrhein (SG),Wald_upper,P.1,0.010957156329036422
2021-05-02,Altenrhein (SG),Wald_upper,P.1,0.012632437209523771
2021-05-03,Altenrhein (SG),Wald_upper,P.1,0.014356292328956789
2021-05-04,Altenrhein (SG),Wald_upper,P.1,0.015943780554193737
2021-04-11,Altenrhein (SG),Wald_upper,P.1,0.009022904320213649
2021-05-09,Altenrhein (SG),Wald_upper,P.1,0.016911417972579793
2021-04-12,Altenrhein (SG),Wald_upper,P.1,0.008485545230368693
2021-05-10,Altenrhein (SG),Wald_upper,P.1,0.015605418911080105
2021-04-13,Altenrhein (SG),Wald_upper,P.1,0.007399368015734056
2021-05-11,Altenrhein (SG),Wald_upper,P.1,0.014148152309576672
2021-04-07,Altenrhein (SG),Wald_upper,P.1,0.008344064930988226
2021-05-05,Altenrhein (SG),Wald_upper,P.1,0.0171627029286734
2021-04-08,Altenrhein (SG),Wald_upper,P.1,0.008783552970885827
2021-05-06,Altenrhein (SG),Wald_upper,P.1,0.017896038075218085
2021-04-09,Altenrhein (SG),Wald_upper,P.1,0.009118636837368722
2021-05-07,Altenrhein (SG),Wald_upper,P.1,0.01815249231530264
2021-04-10,Altenrhein (SG),Wald_upper,P.1,0.009300224743407255
2021-05-08,Altenrhein (SG),Wald_upper,P.1,0.017849378555412874
2021-08-25,Laupen (BE),MSE,P.1,0.0024018560767637555
2021-08-26,Laupen (BE),MSE,P.1,0.002250650147195789
2021-08-27,Laupen (BE),MSE,P.1,0.002107175620886364
2021-08-28,Laupen (BE),MSE,P.1,0.0019699237320116563
2021-08-29,Laupen (BE),MSE,P.1,0.0018380549137170024
2021-08-30,Laupen (BE),MSE,P.1,0.0017118256137089352
2021-08-31,Laupen (BE),MSE,P.1,0.0015923910784199438
2021-08-18,Laupen (BE),MSE,P.1,0.003559720909451745
2021-08-19,Laupen (BE),MSE,P.1,0.003407928460608093
2021-08-20,Laupen (BE),MSE,P.1,0.0032466842012401366
2021-08-21,Laupen (BE),MSE,P.1,0.0030773720736554148
2021-08-22,Laupen (BE),MSE,P.1,0.0029035190333563474
2021-08-23,Laupen (BE),MSE,P.1,0.002730096511229948
2021-08-24,Laupen (BE),MSE,P.1,0.002561879681708476
2021-08-11,Laupen (BE),MSE,P.1,0.004312034459422048
2021-08-12,Laupen (BE),MSE,P.1,0.004241984145523546
2021-08-13,Laupen (BE),MSE,P.1,0.004163429002490903
2021-08-14,Laupen (BE),MSE,P.1,0.004069081247071684
2021-08-15,Laupen (BE),MSE,P.1,0.003958832391489608
2021-08-16,Laupen (BE),MSE,P.1,0.0038356235689878133
2021-08-17,Laupen (BE),MSE,P.1,0.003702213966404624
2021-08-04,Laupen (BE),MSE,P.1,0.007024174699623966
2021-08-05,Laupen (BE),MSE,P.1,0.006167997360278221
2021-08-06,Laupen (BE),MSE,P.1,0.005503781609263125
2021-08-07,Laupen (BE),MSE,P.1,0.005025355431946138
2021-08-08,Laupen (BE),MSE,P.1,0.0047070226325116446
2021-08-09,Laupen (BE),MSE,P.1,0.004510091464736863
2021-08-10,Laupen (BE),MSE,P.1,0.004391505118769703
2021-07-28,Laupen (BE),MSE,P.1,0.015626267970395593
2021-07-29,Laupen (BE),MSE,P.1,0.014422259152078898
2021-07-30,Laupen (BE),MSE,P.1,0.013137314851584522
2021-07-31,Laupen (BE),MSE,P.1,0.011816264590322189
2021-08-01,Laupen (BE),MSE,P.1,0.01049942798966162
2021-08-02,Laupen (BE),MSE,P.1,0.009230297129388143
2021-08-03,Laupen (BE),MSE,P.1,0.008056548477479213
2021-07-21,Laupen (BE),MSE,P.1,0.016301385604277234
2021-07-22,Laupen (BE),MSE,P.1,0.017203029595798492
2021-07-23,Laupen (BE),MSE,P.1,0.017865584099539516
2021-07-24,Laupen (BE),MSE,P.1,0.018168084139660784
2021-07-25,Laupen (BE),MSE,P.1,0.01804853363478441
2021-07-26,Laupen (BE),MSE,P.1,0.017528681118200284
2021-07-27,Laupen (BE),MSE,P.1,0.016689150060367346
2021-07-14,Laupen (BE),MSE,P.1,0.010774782619206903
2021-07-15,Laupen (BE),MSE,P.1,0.011066555729787613
2021-07-16,Laupen (BE),MSE,P.1,0.011616930804114233
2021-07-18,Laupen (BE),MSE,P.1,0.013246764945683614
2021-07-19,Laupen (BE),MSE,P.1,0.014241371655148279
2021-07-20,Laupen (BE),MSE,P.1,0.015283339712781322
2021-07-08,Laupen (BE),MSE,P.1,0.0062118956311209535
2021-07-09,Laupen (BE),MSE,P.1,0.007345251135162759
2021-07-10,Laupen (BE),MSE,P.1,0.00868805920343883
2021-07-11,Laupen (BE),MSE,P.1,0.009897254286133477
2021-06-30,Laupen (BE),MSE,P.1,0.0
2021-07-01,Laupen (BE),MSE,P.1,0.0019297918020550243
2021-07-02,Laupen (BE),MSE,P.1,0.003207582893643756
2021-07-03,Laupen (BE),MSE,P.1,0.0038982257593364166
2021-07-04,Laupen (BE),MSE,P.1,0.004276743479957548
2021-07-05,Laupen (BE),MSE,P.1,0.004551684887993063
2021-07-06,Laupen (BE),MSE,P.1,0.004883904174533152
2021-06-23,Laupen (BE),MSE,P.1,0.0
2021-06-24,Laupen (BE),MSE,P.1,0.0
2021-06-25,Laupen (BE),MSE,P.1,0.0
2021-06-26,Laupen (BE),MSE,P.1,0.0
2021-06-16,Laupen (BE),MSE,P.1,0.015880985645490578
2021-06-17,Laupen (BE),MSE,P.1,0.009965803780252183
2021-06-18,Laupen (BE),MSE,P.1,0.002550424808064925
2021-06-19,Laupen (BE),MSE,P.1,0.0
2021-06-21,Laupen (BE),MSE,P.1,0.0
2021-06-22,Laupen (BE),MSE,P.1,0.0
2021-06-09,Laupen (BE),MSE,P.1,0.015621357975791998
2021-06-10,Laupen (BE),MSE,P.1,0.01895210859771712
2021-06-11,Laupen (BE),MSE,P.1,0.021412410608451494
2021-06-12,Laupen (BE),MSE,P.1,0.022935234398305412
2021-06-13,Laupen (BE),MSE,P.1,0.023316019585703892
2021-06-14,Laupen (BE),MSE,P.1,0.022405577716552643
2021-06-15,Laupen (BE),MSE,P.1,0.019998285594448773
2021-06-02,Laupen (BE),MSE,P.1,0.0
2021-06-03,Laupen (BE),MSE,P.1,0.0
2021-06-05,Laupen (BE),MSE,P.1,0.0
2021-06-06,Laupen (BE),MSE,P.1,0.00038485669540556835
2021-06-07,Laupen (BE),MSE,P.1,0.006185669714765618
2021-06-08,Laupen (BE),MSE,P.1,0.01134294538296684
2021-05-26,Laupen (BE),MSE,P.1,0.0
2021-05-27,Laupen (BE),MSE,P.1,0.0
2021-05-28,Laupen (BE),MSE,P.1,0.0
2021-05-29,Laupen (BE),MSE,P.1,0.0
2021-05-30,Laupen (BE),MSE,P.1,0.0
2021-05-31,Laupen (BE),MSE,P.1,0.0
2021-06-01,Laupen (BE),MSE,P.1,0.0
2021-05-19,Laupen (BE),MSE,P.1,0.0
2021-05-20,Laupen (BE),MSE,P.1,0.0
2021-05-21,Laupen (BE),MSE,P.1,0.0
2021-05-23,Laupen (BE),MSE,P.1,0.0
2021-05-24,Laupen (BE),MSE,P.1,0.0
2021-05-25,Laupen (BE),MSE,P.1,0.0
2021-05-12,Laupen (BE),MSE,P.1,0.0010666660006704843
2021-05-13,Laupen (BE),MSE,P.1,0.0007194850273680455
2021-05-14,Laupen (BE),MSE,P.1,0.0004972345856402871
2021-05-15,Laupen (BE),MSE,P.1,0.0003533953209495242
2021-05-16,Laupen (BE),MSE,P.1,0.0002287623891949887
2021-05-17,Laupen (BE),MSE,P.1,0.00011343665764394747
2021-05-18,Laupen (BE),MSE,P.1,0.0
2021-02-01,Laupen (BE),MSE,P.1,0.01836051871140986
2021-02-02,Laupen (BE),MSE,P.1,0.02163174698504127
2021-02-03,Laupen (BE),MSE,P.1,0.024782997672031338
2021-02-04,Laupen (BE),MSE,P.1,0.02745297615504778
2021-02-05,Laupen (BE),MSE,P.1,0.029270451035302528
2021-02-06,Laupen (BE),MSE,P.1,0.02996048250757201
2021-02-07,Laupen (BE),MSE,P.1,0.02949041378988528
2021-02-08,Laupen (BE),MSE,P.1,0.027998349197812043
2021-02-09,Laupen (BE),MSE,P.1,0.02553602642479188
2021-02-10,Laupen (BE),MSE,P.1,0.02232506449500046
2021-02-11,Laupen (BE),MSE,P.1,0.018548594316814257
2021-02-12,Laupen (BE),MSE,P.1,0.014343188865367016
2021-02-13,Laupen (BE),MSE,P.1,0.009835624132824213
2021-02-14,Laupen (BE),MSE,P.1,0.005299674876641705
2021-02-15,Laupen (BE),MSE,P.1,0.0009249177198936561
2021-02-16,Laupen (BE),MSE,P.1,0.0
2021-02-17,Laupen (BE),MSE,P.1,0.0
2021-02-18,Laupen (BE),MSE,P.1,0.0
2021-02-19,Laupen (BE),MSE,P.1,0.0
2021-02-20,Laupen (BE),MSE,P.1,0.0
2021-02-21,Laupen (BE),MSE,P.1,0.0
2021-02-22,Laupen (BE),MSE,P.1,0.0
2021-02-23,Laupen (BE),MSE,P.1,0.0
2021-02-24,Laupen (BE),MSE,P.1,0.0
2021-02-25,Laupen (BE),MSE,P.1,0.0
2021-02-26,Laupen (BE),MSE,P.1,0.0
2021-02-27,Laupen (BE),MSE,P.1,0.0
2021-02-28,Laupen (BE),MSE,P.1,0.0
2021-03-01,Laupen (BE),MSE,P.1,0.0
2021-03-02,Laupen (BE),MSE,P.1,0.0
2021-03-03,Laupen (BE),MSE,P.1,0.0
2021-03-04,Laupen (BE),MSE,P.1,0.0
2021-03-05,Laupen (BE),MSE,P.1,0.0
2021-03-06,Laupen (BE),MSE,P.1,0.0
2021-03-07,Laupen (BE),MSE,P.1,0.0
2021-03-08,Laupen (BE),MSE,P.1,0.0
2021-03-09,Laupen (BE),MSE,P.1,0.0
2021-03-10,Laupen (BE),MSE,P.1,0.0
2021-03-11,Laupen (BE),MSE,P.1,0.0
2021-03-12,Laupen (BE),MSE,P.1,0.0
2021-03-13,Laupen (BE),MSE,P.1,0.0
2021-03-14,Laupen (BE),MSE,P.1,0.0013738294806832
2021-03-15,Laupen (BE),MSE,P.1,0.0050507439047553235
2021-03-16,Laupen (BE),MSE,P.1,0.007642337868949857
2021-03-17,Laupen (BE),MSE,P.1,0.009171204087116977
2021-03-18,Laupen (BE),MSE,P.1,0.009760313124580396
2021-03-19,Laupen (BE),MSE,P.1,0.009555728367929329
2021-03-20,Laupen (BE),MSE,P.1,0.008696370185042095
2021-03-21,Laupen (BE),MSE,P.1,0.0073133002753592155
2021-03-22,Laupen (BE),MSE,P.1,0.0055400956184631514
2021-03-23,Laupen (BE),MSE,P.1,0.003519949597234468
2021-03-24,Laupen (BE),MSE,P.1,0.001400400127045514
2021-03-25,Laupen (BE),MSE,P.1,0.0
2021-03-26,Laupen (BE),MSE,P.1,0.0
2021-03-27,Laupen (BE),MSE,P.1,0.0
2021-03-28,Laupen (BE),MSE,P.1,0.0
2021-03-29,Laupen (BE),MSE,P.1,0.0
2021-03-30,Laupen (BE),MSE,P.1,0.0
2021-03-31,Laupen (BE),MSE,P.1,0.0
2021-04-01,Laupen (BE),MSE,P.1,0.0
2021-04-02,Laupen (BE),MSE,P.1,0.0
2021-04-03,Laupen (BE),MSE,P.1,0.0008991390432710743
2021-04-04,Laupen (BE),MSE,P.1,0.0031366061453571067
2021-04-05,Laupen (BE),MSE,P.1,0.005023280320376494
2021-04-06,Laupen (BE),MSE,P.1,0.006498783257042654
2021-04-14,Laupen (BE),MSE,P.1,0.018224778381046587
2021-04-15,Laupen (BE),MSE,P.1,0.020110800277973937
2021-04-16,Laupen (BE),MSE,P.1,0.021512400251145387
2021-04-17,Laupen (BE),MSE,P.1,0.022327383591206777
2021-04-18,Laupen (BE),MSE,P.1,0.022585657990688863
2021-04-19,Laupen (BE),MSE,P.1,0.0224039579285326
2021-04-20,Laupen (BE),MSE,P.1,0.021926891907188897
2021-04-21,Laupen (BE),MSE,P.1,0.021283132626207464
2021-04-22,Laupen (BE),MSE,P.1,0.020566891795004837
2021-04-23,Laupen (BE),MSE,P.1,0.019837986352719814
2021-04-24,Laupen (BE),MSE,P.1,0.01912791670081654
2021-04-25,Laupen (BE),MSE,P.1,0.018444627520308874
2021-04-26,Laupen (BE),MSE,P.1,0.01777712527095822
2021-04-27,Laupen (BE),MSE,P.1,0.017103498712998013
2021-04-28,Laupen (BE),MSE,P.1,0.01640131876786683
2021-04-29,Laupen (BE),MSE,P.1,0.01565430759863896
2021-04-30,Laupen (BE),MSE,P.1,0.0148498487720649
2021-05-01,Laupen (BE),MSE,P.1,0.01396890200284934
2021-05-02,Laupen (BE),MSE,P.1,0.01297783401194164
2021-05-03,Laupen (BE),MSE,P.1,0.011834037148155506
2021-05-04,Laupen (BE),MSE,P.1,0.010509346014804608
2021-04-12,Laupen (BE),MSE,P.1,0.013990215123942669
2021-05-10,Laupen (BE),MSE,P.1,0.0022993225481679385
2021-04-13,Laupen (BE),MSE,P.1,0.016091356331441035
2021-05-11,Laupen (BE),MSE,P.1,0.0015801921167987506
2021-04-07,Laupen (BE),MSE,P.1,0.0076439165329162465
2021-05-05,Laupen (BE),MSE,P.1,0.009019781323830266
2021-04-08,Laupen (BE),MSE,P.1,0.008603369397779044
2021-05-06,Laupen (BE),MSE,P.1,0.00743897116574541
2021-05-07,Laupen (BE),MSE,P.1,0.005880284449974044
2021-04-10,Laupen (BE),MSE,P.1,0.010692402754097965
2021-05-08,Laupen (BE),MSE,P.1,0.004457265106418377
2021-04-11,Laupen (BE),MSE,P.1,0.012155538247649643
2021-05-09,Laupen (BE),MSE,P.1,0.0032523102150263626
2021-08-25,Laupen (BE),Wald_lower,P.1,-0.00432454563857336
2021-08-26,Laupen (BE),Wald_lower,P.1,-0.004494181426551871
2021-08-27,Laupen (BE),Wald_lower,P.1,-0.00470011120395269
2021-08-28,Laupen (BE),Wald_lower,P.1,-0.004955656399943005
2021-08-29,Laupen (BE),Wald_lower,P.1,-0.00527574629498723
2021-08-30,Laupen (BE),Wald_lower,P.1,-0.005709706992326155
2021-08-31,Laupen (BE),Wald_lower,P.1,-0.0062103503323072485
2021-08-18,Laupen (BE),Wald_lower,P.1,-0.003920207374519195
2021-08-19,Laupen (BE),Wald_lower,P.1,-0.0039006037071259657
2021-08-20,Laupen (BE),Wald_lower,P.1,-0.003914325165039215
2021-08-21,Laupen (BE),Wald_lower,P.1,-0.003953643703225216
2021-08-22,Laupen (BE),Wald_lower,P.1,-0.004026967559996712
2021-08-23,Laupen (BE),Wald_lower,P.1,-0.004164529171466351
2021-08-24,Laupen (BE),Wald_lower,P.1,-0.0042038727024368144
2021-08-11,Laupen (BE),Wald_lower,P.1,-0.004802338804168098
2021-08-12,Laupen (BE),Wald_lower,P.1,-0.004659023504937446
2021-08-13,Laupen (BE),Wald_lower,P.1,-0.00438210416570276
2021-08-14,Laupen (BE),Wald_lower,P.1,-0.004199287650175548
2021-08-15,Laupen (BE),Wald_lower,P.1,-0.004071432169826482
2021-08-16,Laupen (BE),Wald_lower,P.1,-0.00399669806925697
