,B.1.1.7,B.1.351,P.1,B.1.617.2,B.1.617.1,undetermined,city,k
2021-06-25,0.20520515519925864,0.08386767935321517,0.04265195481341857,0.2019354609760453,0.10206614902553957,0.3642736006325228,Lausanne (VD),36.0
2021-06-27,0.0903570454413619,0.09499081969871033,0.036393415935901965,0.1894796186356265,0.09354496676686845,0.49523413352153073,Lausanne (VD),36.0
2021-06-29,0.05286847277059532,0.09561114054109779,0.03299777324542894,0.18374696946027114,0.080204351654882,0.5545712923277248,Lausanne (VD),36.0
2021-06-16,0.4920513015722446,0.0427572270170204,0.04702664409430296,0.13601299632157368,0.0,0.28215183099485835,Lausanne (VD),36.0
2021-06-17,0.5099974107143945,0.04280658110828755,0.04528296020733028,0.1401678340043101,0.004017618559909177,0.25772759540576834,Lausanne (VD),36.0
2021-06-18,0.5275130547636846,0.042510359155721066,0.04352374016111872,0.14535818352302882,0.01100631784313631,0.23008834455331045,Lausanne (VD),36.0
2021-06-19,0.5406140401978184,0.04216764083426669,0.042167575272426726,0.15212836960453774,0.021211354092175512,0.20171101999877475,Lausanne (VD),36.0
2021-06-09,0.5108703627188738,0.030528133155271635,0.041600950557933676,0.10972930223724991,0.0061001590155278515,0.301171092315143,Lausanne (VD),36.0
2021-06-10,0.4847307298862988,0.03291024674379422,0.044355694080479055,0.11632886116574191,0.004063189662679538,0.31761127846100634,Lausanne (VD),36.0
2021-06-11,0.4674991207828404,0.03528464920549426,0.04656895303892966,0.12109831738122175,0.001827246020350773,0.32772171357116314,Lausanne (VD),36.0
2021-06-12,0.45895919163349663,0.037542999741032076,0.04816833087675522,0.12450468365941857,0.0,0.33082479408929755,Lausanne (VD),36.0
2021-06-13,0.4583333030701416,0.03959879525895143,0.04909566931632948,0.1267998989117131,0.0,0.3261723334428645,Lausanne (VD),36.0
2021-06-14,0.46453158544924084,0.0412184592029936,0.049190418325041195,0.12914212053828625,0.0,0.31591741648443805,Lausanne (VD),36.0
2021-06-15,0.4762656300805548,0.0422904246841182,0.04846000129719058,0.13205566007030023,0.0,0.30092828386783627,Lausanne (VD),36.0
2021-06-02,0.7914663739743926,0.018476691508120018,0.016916783753175034,0.03012264050680985,0.008300098153127596,0.1347174121043749,Lausanne (VD),36.0
2021-06-03,0.7607808806799332,0.019436562811883044,0.019293457263452274,0.039485161141385464,0.008861240025683257,0.15214269807766276,Lausanne (VD),36.0
2021-06-04,0.7223564313978436,0.020751512912551846,0.022575766236045895,0.050967834263842236,0.009333050678076526,0.17401540451163997,Lausanne (VD),36.0
2021-06-05,0.6783750077733903,0.02233120947509314,0.026474616275895688,0.06391542605822494,0.009574063047311168,0.19932967737008492,Lausanne (VD),36.0
2021-06-06,0.6319437813978124,0.024117801619944274,0.030616487469871057,0.07729400913938407,0.009448269340634188,0.22657965103235406,Lausanne (VD),36.0
2021-06-07,0.5865202071213365,0.026088853768203617,0.03465426439649992,0.08994954818119745,0.008852093505423915,0.25393503302733866,Lausanne (VD),36.0
2021-06-08,0.5453228435296956,0.028234359236362208,0.038352735688869356,0.10093136917798916,0.007731369807536325,0.27942732255954755,Lausanne (VD),36.0
2021-05-26,0.8440111174119344,0.02079025255049024,0.021800766112411874,0.00945942399756574,0.00520937909281351,0.09872906083478436,Lausanne (VD),36.0
2021-05-27,0.8413413198644026,0.020441685626058345,0.020061857460477662,0.010299635164873774,0.0057404313883368824,0.1021150704958508,Lausanne (VD),36.0
2021-05-28,0.8398761024611946,0.019784155822062353,0.018349700234249113,0.01130840705635713,0.006180016183364424,0.10450161824277229,Lausanne (VD),36.0
2021-05-29,0.8384164848056999,0.019004409586598915,0.016837027360660513,0.012703797800241268,0.006554988927697634,0.10648329151910171,Lausanne (VD),36.0
2021-05-30,0.8350722249203911,0.018317801850732895,0.015723576916139535,0.014823022850112203,0.0069102273694938805,0.10915314609313038,Lausanne (VD),36.0
2021-05-31,0.8275341165564633,0.0179235423557279,0.015230830639040339,0.018111536677898624,0.007298552858797131,0.11390142091207292,Lausanne (VD),36.0
2021-06-01,0.8135448699448868,0.017960046233388392,0.015575317601642429,0.02306672626985886,0.007760882109398647,0.12209215784082476,Lausanne (VD),36.0
2021-05-19,0.8894012207844048,0.013152647036587242,0.0243126949790878,0.004705466149228296,0.0007345924043273374,0.06769337864636472,Lausanne (VD),36.0
2021-05-20,0.8826493869381665,0.014665106739231106,0.025445760796023235,0.005228994955245807,0.0011403261651650916,0.07087042440616838,Lausanne (VD),36.0
2021-05-21,0.8756439467140265,0.016253187168191265,0.026094541960592226,0.005805052784563125,0.0016976359849659806,0.07450563538766113,Lausanne (VD),36.0
2021-05-22,0.8683761052817472,0.01779370338507043,0.02618760720627319,0.006446954488900573,0.002374613157996185,0.07882101648001229,Lausanne (VD),36.0
2021-05-23,0.8610729528194335,0.01913770319359276,0.025723577181736613,0.007152117485557711,0.0031192718510713053,0.0837943774686083,Lausanne (VD),36.0
2021-05-24,0.8541991370567824,0.02014249273618052,0.024764376333437258,0.007901937948679518,0.003872404216409309,0.08911965170851092,Lausanne (VD),36.0
2021-05-25,0.8483448889489277,0.02070539020858679,0.023414521996436715,0.008673144551434019,0.004581316700181308,0.09428073759443346,Lausanne (VD),36.0
2021-05-12,0.9372504082417831,0.007457259636449924,0.013327203075570448,0.0016531971223932536,0.0008871925130289629,0.039424739410774484,Lausanne (VD),36.0
2021-05-13,0.9311166501847312,0.007734462876322154,0.014565865227448673,0.0019729436377576943,0.0007330359216353706,0.043877042152105014,Lausanne (VD),36.0
2021-05-14,0.9242037956444535,0.00819199129494197,0.016008790966087986,0.002363962861482243,0.0005851360264266035,0.0486463232066078,Lausanne (VD),36.0
2021-05-15,0.9169825253901018,0.008826395852918405,0.017620880705202374,0.002801351469506281,0.00046014161672687737,0.053308704965544344,Lausanne (VD),36.0
2021-05-16,0.9097936376096766,0.009634405167708773,0.019350688472871493,0.003263446462570842,0.00038128814595249296,0.057576534141219674,Lausanne (VD),36.0
2021-05-17,0.9028149699740264,0.010620541437955893,0.021120934739089835,0.0037356104404282107,0.00037872596738834256,0.06132921744111136,Lausanne (VD),36.0
2021-05-18,0.8960587641052791,0.011793754873012771,0.022821423559006324,0.004213645676178248,0.0004863511174399275,0.06462606066908352,Lausanne (VD),36.0
2021-02-14,0.5777191508683136,0.03949835929255269,0.00312670594562088,0.005642738711869304,0.007102468169579723,0.3669105770120638,Lausanne (VD),36.0
2021-02-15,0.5827759661637623,0.03856601803344485,0.001520589727968379,0.00530119111792408,0.007278829005274818,0.3645574059516255,Lausanne (VD),36.0
2021-02-16,0.589194536893154,0.038037604560636915,0.0005802482888363657,0.00496882504755462,0.007408347898276788,0.3598104373115413,Lausanne (VD),36.0
2021-02-17,0.5967855071907856,0.03774164242546144,0.00027571976045155124,0.004662089256858566,0.007469963834916145,0.35306507753152666,Lausanne (VD),36.0
2021-02-18,0.6056468559798518,0.037498777621368065,0.0005184965676462631,0.0043856055703614,0.007439714213305348,0.34451055004746717,Lausanne (VD),36.0
2021-02-19,0.616206266410245,0.0371337462579235,0.0011860222392739868,0.004132868169887277,0.007294842312984694,0.3340462546096857,Lausanne (VD),36.0
2021-02-20,0.6290969734380343,0.03649518468068494,0.002144796025844975,0.003890025611621156,0.007018343151165528,0.32135467709264925,Lausanne (VD),36.0
2021-02-21,0.6449132917288904,0.03548153119091156,0.003268994631719918,0.0036416631157735815,0.006603485074076397,0.30609103425862816,Lausanne (VD),36.0
2021-02-22,0.6639307447624546,0.034068748109397695,0.004453652100097177,0.003376821731537013,0.006057713306719232,0.28811231998979425,Lausanne (VD),36.0
2021-02-23,0.6858818298345077,0.0323336745182376,0.005621692122765406,0.003093317192852618,0.005404977416620519,0.26766450891501625,Lausanne (VD),36.0
2021-02-24,0.7098617541918255,0.03046421660130449,0.006724194155029065,0.002798912867961597,0.004685209078405921,0.24546571310547344,Lausanne (VD),36.0
2021-02-25,0.7344083323068645,0.028745770537707195,0.00773455257564402,0.002509025104939978,0.003949853688168007,0.22265246578667616,Lausanne (VD),36.0
2021-02-26,0.757757016204375,0.027515706624984267,0.00863964525189087,0.002242054344617423,0.0032534533080620016,0.2005921242660706,Lausanne (VD),36.0
2021-02-27,0.7782151022964329,0.027087437363375554,0.00943328732696189,0.002014468026014657,0.0026432325573202205,0.1806064724298949,Lausanne (VD),36.0
2021-02-28,0.7945433402940187,0.027661409551135514,0.010116403122134424,0.001837677837547656,0.002150365708354755,0.1636908034868091,Lausanne (VD),36.0
2021-03-01,0.8062131162434334,0.02925365838913462,0.01070285256341065,0.0017174142515671894,0.0017863812392923918,0.1503265773131618,Lausanne (VD),36.0
2021-03-02,0.8134524178333389,0.031670896680074445,0.011223015370519946,0.00165462303757371,0.0015454821666660511,0.14045356491182706,Lausanne (VD),36.0
2021-03-03,0.8170896821690553,0.03454113870849555,0.011716388708537353,0.0016462360245690776,0.001410361656004715,0.1335961927333381,Lausanne (VD),36.0
2021-03-04,0.8182914458462759,0.037384023375646516,0.012212269817673602,0.0016849099613023126,0.001357969567971572,0.12906938143113014,Lausanne (VD),36.0
2021-03-05,0.8183122228708174,0.03969380581718934,0.012707184568168087,0.001758094006390257,0.0013630541084010928,0.1261656386290339,Lausanne (VD),36.0
2021-03-06,0.8183308056642461,0.04101540719025925,0.01315066317548101,0.0018475349455642758,0.001399416047689532,0.12425617297675969,Lausanne (VD),36.0
2021-03-07,0.8193782739222671,0.04100906469482796,0.01344686225792676,0.0019303601587280584,0.0014400981553602701,0.12279534081088986,Lausanne (VD),36.0
2021-03-08,0.8223116555686821,0.039507959429399664,0.013473730542234465,0.001982525664129913,0.0014579892991411739,0.12126613949641257,Lausanne (VD),36.0
2021-03-09,0.8277707616134209,0.03656856283126221,0.01311665969396897,0.0019847139404546915,0.0014279664440614013,0.11913133547683187,Lausanne (VD),36.0
2021-03-10,0.8360757349819762,0.03249735943092362,0.012307886481534976,0.0019293368354907261,0.0013308163952466868,0.11585886587482809,Lausanne (VD),36.0
2021-03-11,0.8470788817143536,0.02782295624910291,0.011055794683715522,0.0018253536402642392,0.0011577081037463495,0.11105930560881733,Lausanne (VD),36.0
2021-03-12,0.860060935827581,0.023191495500496585,0.009447011673284694,0.001697038215352195,0.000912726923436616,0.10469079185984881,Lausanne (VD),36.0
2021-03-13,0.8737989199504573,0.019206289963464487,0.007617528079781097,0.0015757494814258482,0.0006115453954324524,0.09718996712943896,Lausanne (VD),36.0
2021-03-14,0.886854120724632,0.0162795955118072,0.005709096715106352,0.0014885385345905086,0.00027672833074206883,0.08939192018312184,Lausanne (VD),36.0
2021-03-15,0.8979576324856536,0.01456862495199444,0.003837338665343013,0.001434285698080438,0.0,0.08220211819892848,Lausanne (VD),36.0
2021-03-16,0.9062934281833509,0.014005768381984135,0.0020777935571657715,0.0013652491938233576,0.0,0.07625776068367596,Lausanne (VD),36.0
2021-03-17,0.9116181543342263,0.014341464104090465,0.0004277055637653493,0.0013267675127211103,0.0,0.0722859084851968,Lausanne (VD),36.0
2021-03-18,0.9137775970371428,0.015333016665981589,0.0,0.001484442146493191,0.0,0.06940494415038248,Lausanne (VD),36.0
2021-03-19,0.9134627848889161,0.01665408522772285,0.0,0.00168231488335076,0.0,0.06820081500001035,Lausanne (VD),36.0
2021-03-20,0.911448145118035,0.018034090666473216,0.0,0.0018290149993672234,0.0,0.0686887492161245,Lausanne (VD),36.0
2021-03-21,0.9084878313541741,0.019261023724843635,0.0,0.001910840438841209,0.0,0.0703403044821412,Lausanne (VD),36.0
2021-03-22,0.9053696791709148,0.020164874695482685,0.0,0.0019227957698536012,0.0,0.07254265036374884,Lausanne (VD),36.0
2021-03-23,0.9028253183858463,0.020623365857508662,0.0,0.00186994036176199,0.0,0.07468137539488297,Lausanne (VD),36.0
2021-03-24,0.9014236329130612,0.02057055884472951,0.0,0.001766148414732304,0.0,0.07623965982747713,Lausanne (VD),36.0
2021-03-25,0.9014813820305105,0.020003068302677885,0.0,0.0016303009586376143,0.0,0.07688524870817394,Lausanne (VD),36.0
2021-03-26,0.9030314500063767,0.018977921465647883,0.0,0.0014813024890866675,0.0,0.07650932603888866,Lausanne (VD),36.0
2021-03-27,0.9058651989663845,0.017599964084989688,0.0,0.0013339673170975586,0.0,0.07520086963152832,Lausanne (VD),36.0
2021-03-28,0.9096302971441393,0.016001906999562308,0.0,0.0011971508748657388,0.0,0.07317064498143273,Lausanne (VD),36.0
2021-03-29,0.9139468105915605,0.014323080339303422,0.0,0.0010741548843287083,0.0,0.0706559541848075,Lausanne (VD),36.0
2021-03-30,0.9182477669071578,0.012774090579490492,0.0008345465738966502,0.0011088086065692475,0.0,0.06703478733288579,Lausanne (VD),36.0
2021-03-31,0.9224315053971311,0.011477243058722738,0.0022985165937523195,0.0012298946990003167,0.00021116897757818875,0.06235167127381538,Lausanne (VD),36.0
2021-04-01,0.9268940067181713,0.010410041067077979,0.0034902950272147925,0.001326285524542918,0.00040648980078591176,0.05747288186220705,Lausanne (VD),36.0
2021-04-02,0.9320457624983628,0.009600645579598211,0.0043522893401343994,0.0013923493956852898,0.0005656096841848799,0.052043343502034524,Lausanne (VD),36.0
2021-04-03,0.9384758787605401,0.009032344490202123,0.004876872512830551,0.0014307998812266925,0.000678830318000614,0.045505274037199804,Lausanne (VD),36.0
2021-04-04,0.9464267038605488,0.00863262783807488,0.005138604680788108,0.0014603654512232544,0.0007387625302498282,0.037602935639115084,Lausanne (VD),36.0
2021-04-05,0.9549359440692102,0.008286358018075162,0.005309557187442431,0.0015163436936112419,0.0007482222119977589,0.029203574819663243,Lausanne (VD),36.0
2021-04-06,0.9620100480452645,0.007897176219636811,0.005580169161349498,0.0016327568235844972,0.0007221552379424515,0.022157694512222048,Lausanne (VD),36.0
2021-04-14,0.9600332907060072,0.005410712961612802,0.008794210993867424,0.003620169333869021,0.0005247821236122985,0.021616833881031257,Lausanne (VD),36.0
2021-04-15,0.9564707859779951,0.005530648150844594,0.008923869788284175,0.003936830982845413,0.000510546147347146,0.024627318952683528,Lausanne (VD),36.0
2021-04-16,0.9519867144974411,0.005791835326418339,0.00903175881593341,0.0042809054079565876,0.0004812594199642862,0.028427526532286203,Lausanne (VD),36.0
2021-04-17,0.9465031733879024,0.006193285728292776,0.009131270850532378,0.0046470425913580065,0.00043475706247781575,0.03309047037943674,Lausanne (VD),36.0
2021-04-18,0.9400454403997061,0.0067216883260111035,0.00922919441666976,0.0050210266737172595,0.00037372762918119957,0.03860892255471457,Lausanne (VD),36.0
2021-04-19,0.9327743825743517,0.007350609826414423,0.009325538485809021,0.0053796091339231265,0.0003061379514302675,0.04486372202807145,Lausanne (VD),36.0
2021-04-20,0.9249964347497981,0.008041839428122893,0.009414715694612386,0.005693113092573408,0.00024406354804383095,0.051609833486849284,Lausanne (VD),36.0
2021-04-21,0.9171405964544207,0.008748492926481012,0.00948799390738492,0.005930996476000182,0.0002007827909950154,0.058491137444718205,Lausanne (VD),36.0
2021-04-22,0.9097012805618983,0.009419053369587671,0.0095367560287661,0.006069193248616318,0.00018677228112918718,0.06508694451000228,Lausanne (VD),36.0
2021-04-23,0.9031597847033452,0.010001693789254999,0.009555860816410718,0.006096774086430652,0.0002060547448286407,0.07097983185972977,Lausanne (VD),36.0
2021-04-24,0.8979080269484011,0.010448968457448565,0.00954637594401933,0.006019146471206519,0.0002546367836236244,0.07582284539530072,Lausanne (VD),36.0
2021-04-25,0.894198459889162,0.010723434829694477,0.009517034896763468,0.005856109175903698,0.0003220875399613171,0.07938287366851507,Lausanne (VD),36.0
2021-04-26,0.8921327239663519,0.010804120388528182,0.009483820269736574,0.005635188688191236,0.00039581958243000597,0.08154832710476219,Lausanne (VD),36.0
2021-04-27,0.8916855057109734,0.010692251415197192,0.009467236317110404,0.005382736893072191,0.00046619166098131316,0.08230607800266557,Lausanne (VD),36.0
2021-04-28,0.8927483596906941,0.010413656372794138,0.009487373550268472,0.005116189818055071,0.0005300972128221455,0.081704323355366,Lausanne (VD),36.0
2021-04-29,0.8951753011913435,0.010015813330625234,0.009557778166352473,0.00484026610314889,0.000591507701312945,0.07981933350721701,Lausanne (VD),36.0
2021-04-30,0.898815723194661,0.009559426550876498,0.009680018620217288,0.004548157020031911,0.0006589420207157424,0.07673773259349748,Lausanne (VD),36.0
2021-05-01,0.9035260479051254,0.00910652400270558,0.00984119720633775,0.004226866134883067,0.0007411288169317275,0.0725582359340165,Lausanne (VD),36.0
2021-05-02,0.9091568966681037,0.00870822417233985,0.010016205329858752,0.003864623318464426,0.0008426285108545516,0.06741142200037863,Lausanne (VD),36.0
2021-05-03,0.9155181569594577,0.008395160676311691,0.01017525672557492,0.0034579851407179453,0.0009608977228110902,0.06149254277512667,Lausanne (VD),36.0
2021-05-04,0.9223321076851368,0.008172608407550347,0.01029534162296375,0.0030165688901578514,0.0010856277472849902,0.055097745646906136,Lausanne (VD),36.0
2021-05-07,0.940844760274519,0.0077905473407381505,0.010510337770409727,0.0017666646794463805,0.0013309222554930549,0.03775676767939359,Lausanne (VD),36.0
2021-04-10,0.9678230762241412,0.006112204896590461,0.007665368233985896,0.0025458827043516813,0.0005569007115673599,0.015296567229363515,Lausanne (VD),36.0
2021-05-08,0.9444307881610814,0.007652965041426442,0.010683528732169972,0.0014945353192850367,0.0013231143374505796,0.03441506840858645,Lausanne (VD),36.0
2021-05-09,0.9458975653142626,0.007503754954485159,0.011012173354429954,0.0013424165021179342,0.0012650308598507042,0.032979059014853616,Lausanne (VD),36.0
2021-04-12,0.9649652456966438,0.0055546705125787185,0.008392143537584214,0.003058423328773084,0.0005320161091918544,0.017497500815228377,Lausanne (VD),36.0
2021-05-10,0.9450719768239425,0.00738395954805824,0.011547145232187098,0.001321309896162625,0.0011650311467514254,0.03351057735289802,Lausanne (VD),36.0
2021-04-13,0.9628129252287041,0.005423437396574757,0.008624142568864226,0.0033293403731892357,0.0005295445840635933,0.019280609848604024,Lausanne (VD),36.0
2021-05-11,0.9420699609154621,0.007351020336296741,0.012316942374983843,0.0014291813380180314,0.0010350302125471192,0.035797864822692246,Lausanne (VD),36.0
2021-05-05,0.929194509008379,0.008021547167517731,0.01037217286276759,0.002564004192894249,0.0012005591384289332,0.048647207630012484,Lausanne (VD),36.0
2021-05-06,0.9355702260674037,0.007906562249219096,0.010427870888297575,0.002134610599974011,0.0012874160680574399,0.04267331412704828,Lausanne (VD),36.0
2021-02-13,0.5743104508652627,0.040991146474176586,0.005350844552952892,0.005967720703004673,0.006894342349744775,0.36648549505485833,Lausanne (VD),36.0
2021-02-12,0.5726766772554762,0.04317600761877882,0.008062093296406924,0.006246096455331224,0.006662204888349366,0.3631769204856575,Lausanne (VD),36.0
2021-02-10,0.5733157597864564,0.04989505248752265,0.01410227991733083,0.006557822900103696,0.0061278431947615454,0.35000124171382474,Lausanne (VD),36.0
2021-02-09,0.5738739223289321,0.054355441209889076,0.016946008135633347,0.006561342284285379,0.005821850191765584,0.34244143584949455,Lausanne (VD),36.0
2021-02-07,0.570021240184965,0.06453681903546107,0.02124184673402492,0.006276471154732265,0.005141004594555459,0.3327826182962612,Lausanne (VD),36.0
2021-02-06,0.5639127193805296,0.069657006482962,0.02244665743828626,0.00601921853163506,0.004779664664915079,0.3331847335016719,Lausanne (VD),36.0
2021-02-05,0.5543939942504313,0.07435245156628931,0.022973108167363268,0.005710909646979267,0.004415357959774834,0.3381541784091619,Lausanne (VD),36.0
2021-02-04,0.5412666644423463,0.07828131677340879,0.02287521591049784,0.005370356075012203,0.004056138622755809,0.3481503081759791,Lausanne (VD),36.0
2021-02-03,0.5243645218719436,0.08107332490350959,0.02228991351043888,0.0050176823183138985,0.003711591350914784,0.36354296604487935,Lausanne (VD),36.0
2021-02-01,0.4784611960632805,0.08146260928124768,0.020726394479711415,0.004395008360213515,0.0031372458411435757,0.41181754597440334,Lausanne (VD),36.0
2021-01-31,0.4497243871735999,0.07816537337395695,0.020563915595773096,0.004218181860231779,0.002969882977596974,0.4443582590188412,Lausanne (VD),36.0
2021-01-26,0.3292534235471596,0.04282617057982756,0.036132450542884595,0.0058218382533651025,0.004135156090780897,0.5818309609859822,Lausanne (VD),36.0
2021-01-24,0.3133373606607564,0.03471337158847272,0.044619789920622016,0.006735406514228763,0.004842132971965231,0.5957519383439549,Lausanne (VD),36.0
2021-01-21,0.2940297359662026,0.02769755095613705,0.05214750938936915,0.007316497024238107,0.005270415116866114,0.6135382915471869,Lausanne (VD),36.0
2021-01-19,0.27155408768916545,0.02425619907827836,0.05140404337923071,0.007023075840175649,0.004940312632432769,0.6408222813807171,Lausanne (VD),36.0
2021-01-12,0.11530015522607746,0.025038066860734808,0.012675430978849683,0.003734677109848759,0.0006131571321429594,0.8426385126923464,Lausanne (VD),36.0
2021-01-10,0.09838515388275482,0.02667698651296498,0.014047836828947797,0.0046798658543236,0.0011640403393931636,0.8550461165816158,Lausanne (VD),36.0
2021-01-08,0.09133999488042348,0.02855254855881763,0.019280455167986665,0.005967101657853726,0.0022574164929525086,0.8526024832419661,Lausanne (VD),36.0
2021-01-06,0.0872256781890473,0.03078303150330992,0.024382518432712847,0.007009479380796825,0.003325098602211003,0.8472741938919222,Lausanne (VD),36.0
2021-01-04,0.0828829958955189,0.03313930810230835,0.027585287402063587,0.007572617499520381,0.0040688974046409225,0.8447508936959478,Lausanne (VD),36.0
2021-01-02,0.0774033020630277,0.03534155596994676,0.028668950221291057,0.007675793951619981,0.004419545144277818,0.8464908526498366,Lausanne (VD),36.0
2021-08-25,0.002707845950700918,0.003728524665899389,0.002078537125110092,0.9206350489638665,0.04162617133120794,0.029223871963215246,Zürich (ZH),37.0
2021-08-26,0.002694446386037963,0.0036887937762511277,0.0020611830870144194,0.9212169379392929,0.041301264947079766,0.029037373864323816,Zürich (ZH),37.0
2021-08-27,0.0027221108997891805,0.0036448070228134945,0.0020762932293762176,0.9207750252364708,0.041548153812046275,0.02923360979950392,Zürich (ZH),37.0
2021-08-28,0.0027836908408689115,0.003604154573971233,0.0021193687138177444,0.9194169739426006,0.04230870644327365,0.02976710548546791,Zürich (ZH),37.0
2021-08-29,0.0028700164708278337,0.003571854192557187,0.0021847054097975677,0.9173104543263091,0.04349137349230252,0.030571596108205756,Zürich (ZH),37.0
2021-08-30,0.002971682258272723,0.0035502939536136966,0.0022663492256462772,0.9146457156811449,0.0449914022016675,0.031574556679654836,Zürich (ZH),37.0
2021-08-31,0.0030803716561325777,0.0035397560653073748,0.0023588227049534667,0.9116060004683856,0.046706751715596156,0.03270829738962479,Zürich (ZH),37.0
2021-08-18,0.0036778027293054424,0.0033320323739735097,0.002986352800801978,0.9005456408713385,0.05259797934543944,0.03686019187914129,Zürich (ZH),37.0
2021-08-19,0.0035059592880620646,0.003466032088265513,0.0028063752686013047,0.9030413986313406,0.05128875768466206,0.03589147703906842,Zürich (ZH),37.0
2021-08-20,0.0033325376903338214,0.0035822265674469735,0.0026348996369772886,0.9061777036349146,0.049604948343297185,0.034667684127030154,Zürich (ZH),37.0
2021-08-21,0.0031610668660988187,0.003672727324313934,0.0024754526909961908,0.9097018228690407,0.04768337864551232,0.03330555160403814,Zürich (ZH),37.0
2021-08-22,0.0030013839557108918,0.0037319176133505075,0.002333885576901513,0.913263515489683,0.04572163306423708,0.03194766430011688,Zürich (ZH),37.0
2021-08-23,0.0028658404594582164,0.0037582194143677746,0.0022169827579938996,0.9164820645541571,0.04393789797999347,0.030738994834029525,Zürich (ZH),37.0
2021-08-24,0.0027655994440668667,0.0037547378807007595,0.002130666112685784,0.9190190657456159,0.042526859350863026,0.02980307146606751,Zürich (ZH),37.0
2021-08-11,0.007071307463398279,0.0023425533906727258,0.00434052560524979,0.8957884237020886,0.05455684501333048,0.035900344825260264,Zürich (ZH),37.0
2021-08-12,0.005965203755869809,0.0024740786287254777,0.004178223022744851,0.8968131513606886,0.05417842178970449,0.036390921442266654,Zürich (ZH),37.0
2021-08-13,0.005190328021416,0.002610463007772165,0.003986936538761395,0.8971879147784335,0.05408282658024766,0.036941531073369255,Zürich (ZH),37.0
2021-08-14,0.0046638697685831235,0.0027507914801616073,0.0037812634866155677,0.8972556566404976,0.054118841272736244,0.03742957735140591,Zürich (ZH),37.0
2021-08-15,0.004306568031062353,0.002894575874616511,0.0035729740670733074,0.897355976415345,0.05412796723865799,0.03774193837324484,Zürich (ZH),37.0
2021-08-16,0.004052859710138767,0.0030410546695386113,0.003369487669357611,0.8977921839766313,0.05395827445826108,0.03778613951607269,Zürich (ZH),37.0
2021-08-17,0.0038540723574354697,0.0031882343525988567,0.0031738891132642613,0.8988053339001782,0.05347861412775567,0.03749985614876769,Zürich (ZH),37.0
2021-08-04,0.021982211985507597,0.002008114121365592,0.00409671203043646,0.8639992381844789,0.06790137397109713,0.040012349707114356,Zürich (ZH),37.0
2021-08-05,0.020227024203329603,0.0019047886459505258,0.0042337756735468185,0.8695651260316373,0.0654605077629491,0.03860877768258662,Zürich (ZH),37.0
2021-08-06,0.017923021850783358,0.0018859562062442882,0.004366199276747843,0.8754668795244773,0.06295064715661836,0.03740729598512869,Zürich (ZH),37.0
2021-08-07,0.01535648890357116,0.0019251324707744767,0.004469482929571057,0.8812556737217428,0.060527961625565056,0.036465260348775314,Zürich (ZH),37.0
2021-08-08,0.01280900953550916,0.002001954065687158,0.004525190683767798,0.8864615382782246,0.05836684941158356,0.03583545802522757,Zürich (ZH),37.0
2021-08-09,0.010503686802338364,0.002102384381981689,0.004522541682524986,0.8907123526139281,0.05661240004751908,0.03554663447170794,Zürich (ZH),37.0
2021-08-10,0.008575860056595106,0.0022176440774537716,0.004459149541204101,0.8938168873257386,0.05534320688409768,0.03558725211491073,Zürich (ZH),37.0
2021-07-28,0.01510993031141608,0.007717437269521055,0.005319395550366595,0.8409732969497759,0.08022378487597413,0.050656155042946155,Zürich (ZH),37.0
2021-07-29,0.01697602985262007,0.0061939263248768596,0.004766398340346191,0.843358772322491,0.07905631303849459,0.049648560121171394,Zürich (ZH),37.0
2021-07-30,0.018977641894505147,0.004923140856749045,0.004353980845407293,0.8458812287301799,0.07758345937387943,0.04828054829927931,Zürich (ZH),37.0
2021-07-31,0.020849158955733745,0.0039127261396251205,0.004085613211682193,0.8485445077303617,0.07593133872309342,0.046676655239503845,Zürich (ZH),37.0
2021-08-01,0.022295745289536695,0.0031460502810870625,0.003949570732964533,0.851491445877662,0.07415635963691636,0.0449608281818334,Zürich (ZH),37.0
2021-08-02,0.023055923044497516,0.002595007931318437,0.00392453621897072,0.854939630717503,0.07225055802207796,0.043234344065632334,Zürich (ZH),37.0
2021-08-03,0.02296219605980613,0.0022270150803375827,0.0039835276721271315,0.8590846376900657,0.07017414128215513,0.04156848221550841,Zürich (ZH),37.0
2021-07-21,0.010262762676393998,0.01601635997992384,0.008241721347259345,0.8500653489793403,0.06997190132717425,0.045441905689908274,Zürich (ZH),37.0
2021-07-23,0.010904191055223875,0.015615575046893627,0.008408114539303874,0.83993063371457,0.07640766369218736,0.04873382195182122,Zürich (ZH),37.0
2021-07-22,0.01061450987537045,0.01611501866131303,0.008493882619869992,0.8441082073110705,0.07344959193506032,0.04721878959731575,Zürich (ZH),37.0
2021-07-24,0.011215749753253765,0.014547136374997077,0.008027287120009989,0.8375496492671178,0.07870573148365241,0.04995444600096886,Zürich (ZH),37.0
2021-07-25,0.011678690203731688,0.013037029502095896,0.0074308111995207305,0.8367961132144773,0.08023723932322618,0.050820116556948146,Zürich (ZH),37.0
2021-07-26,0.012429528077570298,0.011271378574031512,0.006718062678874033,0.8373640844347517,0.08095984655061929,0.05125709968415306,Zürich (ZH),37.0
2021-07-27,0.013566660318773035,0.0094447293345129,0.005987548935498815,0.8388789604793695,0.08091496535568803,0.051207135576157685,Zürich (ZH),37.0
