division,pangoShort,date,count,count_tot,count_tot2,frac,count_tot3
Ticino,B.1.617.2,2021-06-24,0,0,0,,0
Ticino,other,2021-06-24,0,0,0,,0
Ticino,B.1.1.28,2021-06-25,1,1,1,1.0,1
Ticino,B.1.1.7,2021-06-25,0,0,0,0.0,1
Ticino,B.1.617.2,2021-06-25,0,0,0,0.0,1
Ticino,other,2021-06-25,0,0,0,0.0,1
Ticino,B.1.1.28,2021-06-26,0,0,0,,0
Ticino,B.1.1.7,2021-06-26,0,0,0,,0
Ticino,B.1.617.2,2021-06-26,0,0,0,,0
Ticino,other,2021-06-26,0,0,0,,0
Ticino,B.1.1.28,2021-06-27,0,0,0,,0
Ticino,B.1.1.7,2021-06-27,0,0,0,,0
Ticino,B.1.617.2,2021-06-27,0,0,0,,0
Ticino,other,2021-06-27,0,0,0,,0
Ticino,B.1.1.28,2021-06-28,0,0,0,,0
Ticino,B.1.1.7,2021-06-28,0,0,0,,0
Ticino,B.1.617.2,2021-06-28,0,0,0,,0
Ticino,other,2021-06-28,0,0,0,,0
Ticino,B.1.1.28,2021-06-29,0,0,0,,0
Ticino,B.1.1.7,2021-06-29,0,0,0,,0
Ticino,B.1.617.2,2021-06-29,0,0,0,,0
Ticino,other,2021-06-29,0,0,0,,0
Ticino,B.1.1.28,2021-06-30,0,0,0,,0
Ticino,B.1.1.7,2021-06-30,0,0,0,,0
Ticino,B.1.617.2,2021-06-30,0,0,0,,0
Ticino,other,2021-06-30,0,0,0,,0
Ticino,B.1.1.28,2021-07-01,0,0,0,,0
Ticino,B.1.1.7,2021-07-01,0,0,0,,0
Ticino,B.1.617.2,2021-07-01,0,0,0,,0
Ticino,other,2021-07-01,0,0,0,,0
Ticino,B.1.1.28,2021-07-02,0,0,0,,0
Ticino,B.1.1.7,2021-07-02,0,0,0,,0
Ticino,B.1.617.2,2021-07-02,0,0,0,,0
Ticino,other,2021-07-02,0,0,0,,0
Ticino,B.1.1.28,2021-07-03,0,0,0,,0
Ticino,B.1.1.7,2021-07-03,0,0,0,,0
Ticino,B.1.617.2,2021-07-03,0,0,0,,0
Ticino,other,2021-07-03,0,0,0,,0
Ticino,B.1.1.28,2021-07-04,0,0,0,,0
Ticino,B.1.1.7,2021-07-04,0,0,0,,0
Ticino,B.1.617.2,2021-07-04,0,0,0,,0
Ticino,other,2021-07-04,0,0,0,,0
Ticino,B.1.1.28,2021-07-05,0,0,0,0.0,3
Ticino,B.1.1.7,2021-07-05,0,0,0,0.0,3
Ticino,B.1.617.2,2021-07-05,3,6,3,1.0,3
Ticino,other,2021-07-05,0,0,0,0.0,3
Ticino,B.1.1.28,2021-07-06,0,0,0,0.0,2
Ticino,B.1.1.7,2021-07-06,0,0,0,0.0,2
Ticino,B.1.617.2,2021-07-06,2,2,2,1.0,2
Ticino,other,2021-07-06,0,0,0,0.0,2
Ticino,B.1.1.28,2021-07-07,0,0,0,,0
Ticino,B.1.1.7,2021-07-07,0,0,0,,0
Ticino,B.1.617.2,2021-07-07,0,0,0,,0
Ticino,other,2021-07-07,0,0,0,,0
Ticino,B.1.1.28,2021-07-08,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-08,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-08,1,1,1,1.0,1
Ticino,other,2021-07-08,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-09,0,0,0,,0
Ticino,B.1.1.7,2021-07-09,0,0,0,,0
Ticino,B.1.617.2,2021-07-09,0,0,0,,0
Ticino,other,2021-07-09,0,0,0,,0
Ticino,B.1.1.28,2021-07-10,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-10,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-10,1,1,1,1.0,1
Ticino,other,2021-07-10,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-11,0,0,0,,0
Ticino,B.1.1.7,2021-07-11,0,0,0,,0
Ticino,B.1.617.2,2021-07-11,0,0,0,,0
Ticino,other,2021-07-11,0,0,0,,0
Ticino,B.1.1.28,2021-07-12,0,0,0,0.0,2
Ticino,B.1.1.7,2021-07-12,0,0,0,0.0,2
Ticino,B.1.617.2,2021-07-12,2,4,2,1.0,2
Ticino,other,2021-07-12,0,0,0,0.0,2
Ticino,B.1.1.28,2021-07-13,0,0,0,0.0,2
Ticino,B.1.1.7,2021-07-13,0,0,0,0.0,2
Ticino,B.1.617.2,2021-07-13,2,4,2,1.0,2
Ticino,other,2021-07-13,0,0,0,0.0,2
Ticino,B.1.1.28,2021-07-14,0,0,0,0.0,8
Ticino,B.1.1.7,2021-07-14,0,0,0,0.0,8
Ticino,B.1.617.2,2021-07-14,7,32,8,0.875,8
Ticino,other,2021-07-14,1,8,8,0.125,8
Ticino,B.1.1.28,2021-07-15,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-15,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-15,1,1,1,1.0,1
Ticino,other,2021-07-15,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-16,0,0,0,0.0,11
Ticino,B.1.1.7,2021-07-16,0,0,0,0.0,11
Ticino,B.1.617.2,2021-07-16,11,44,11,1.0,11
Ticino,other,2021-07-16,0,0,0,0.0,11
Ticino,B.1.1.28,2021-07-17,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-17,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-17,1,1,1,1.0,1
Ticino,other,2021-07-17,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-18,0,0,0,,0
Ticino,B.1.1.7,2021-07-18,0,0,0,,0
Ticino,B.1.617.2,2021-07-18,0,0,0,,0
Ticino,other,2021-07-18,0,0,0,,0
Ticino,B.1.1.28,2021-07-19,0,0,0,0.0,5
Ticino,B.1.1.7,2021-07-19,0,0,0,0.0,5
Ticino,B.1.617.2,2021-07-19,5,15,5,1.0,5
Ticino,other,2021-07-19,0,0,0,0.0,5
Ticino,B.1.1.28,2021-07-20,0,0,0,0.0,5
Ticino,B.1.1.7,2021-07-20,0,0,0,0.0,5
Ticino,B.1.617.2,2021-07-20,5,25,5,1.0,5
Ticino,other,2021-07-20,0,0,0,0.0,5
Ticino,B.1.1.28,2021-07-21,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-21,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-21,1,1,1,1.0,1
Ticino,other,2021-07-21,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-22,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-22,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-22,1,1,1,1.0,1
Ticino,other,2021-07-22,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-23,0,0,0,0.0,3
Ticino,B.1.1.7,2021-07-23,1,3,3,0.3333333333333333,3
Ticino,B.1.617.2,2021-07-23,2,6,3,0.6666666666666666,3
Ticino,other,2021-07-23,0,0,0,0.0,3
Ticino,B.1.1.28,2021-07-24,0,0,0,,0
Ticino,B.1.1.7,2021-07-24,0,0,0,,0
Ticino,B.1.617.2,2021-07-24,0,0,0,,0
Ticino,other,2021-07-24,0,0,0,,0
Ticino,B.1.1.28,2021-07-25,0,0,0,,0
Ticino,B.1.1.7,2021-07-25,0,0,0,,0
Ticino,B.1.617.2,2021-07-25,0,0,0,,0
Ticino,other,2021-07-25,0,0,0,,0
Ticino,B.1.1.28,2021-07-26,0,0,0,0.0,6
Ticino,B.1.1.7,2021-07-26,0,0,0,0.0,6
Ticino,B.1.617.2,2021-07-26,6,30,6,1.0,6
Ticino,other,2021-07-26,0,0,0,0.0,6
Ticino,B.1.1.28,2021-07-27,0,0,0,0.0,2
Ticino,B.1.1.7,2021-07-27,0,0,0,0.0,2
Ticino,B.1.617.2,2021-07-27,2,2,2,1.0,2
Ticino,other,2021-07-27,0,0,0,0.0,2
Ticino,B.1.1.28,2021-07-28,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-28,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-28,1,1,1,1.0,1
Ticino,other,2021-07-28,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-29,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-29,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-29,1,1,1,1.0,1
Ticino,other,2021-07-29,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-30,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-30,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-30,1,1,1,1.0,1
Ticino,other,2021-07-30,0,0,0,0.0,1
Ticino,B.1.1.28,2021-07-31,0,0,0,0.0,1
Ticino,B.1.1.7,2021-07-31,0,0,0,0.0,1
Ticino,B.1.617.2,2021-07-31,1,1,1,1.0,1
Ticino,other,2021-07-31,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-01,0,0,0,,0
Ticino,B.1.1.7,2021-08-01,0,0,0,,0
Ticino,B.1.617.2,2021-08-01,0,0,0,,0
Ticino,other,2021-08-01,0,0,0,,0
Ticino,B.1.1.28,2021-08-02,0,0,0,0.0,2
Ticino,B.1.1.7,2021-08-02,0,0,0,0.0,2
Ticino,B.1.617.2,2021-08-02,2,4,2,1.0,2
Ticino,other,2021-08-02,0,0,0,0.0,2
Ticino,B.1.1.28,2021-08-03,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-03,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-03,1,1,1,1.0,1
Ticino,other,2021-08-03,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-04,0,0,0,0.0,2
Ticino,B.1.1.7,2021-08-04,0,0,0,0.0,2
Ticino,B.1.617.2,2021-08-04,2,4,2,1.0,2
Ticino,other,2021-08-04,0,0,0,0.0,2
Ticino,B.1.1.28,2021-08-05,0,0,0,0.0,4
Ticino,B.1.1.7,2021-08-05,0,0,0,0.0,4
Ticino,B.1.617.2,2021-08-05,4,12,4,1.0,4
Ticino,other,2021-08-05,0,0,0,0.0,4
Ticino,B.1.1.28,2021-08-06,0,0,0,0.0,3
Ticino,B.1.1.7,2021-08-06,0,0,0,0.0,3
Ticino,B.1.617.2,2021-08-06,3,9,3,1.0,3
Ticino,other,2021-08-06,0,0,0,0.0,3
Ticino,B.1.1.28,2021-08-07,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-07,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-07,1,1,1,1.0,1
Ticino,other,2021-08-07,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-08,0,0,0,,0
Ticino,B.1.1.7,2021-08-08,0,0,0,,0
Ticino,B.1.617.2,2021-08-08,0,0,0,,0
Ticino,other,2021-08-08,0,0,0,,0
Ticino,B.1.1.28,2021-08-09,0,0,0,0.0,5
Ticino,B.1.1.7,2021-08-09,0,0,0,0.0,5
Ticino,B.1.617.2,2021-08-09,5,20,5,1.0,5
Ticino,other,2021-08-09,0,0,0,0.0,5
Ticino,B.1.1.28,2021-08-10,0,0,0,0.0,4
Ticino,B.1.1.7,2021-08-10,0,0,0,0.0,4
Ticino,B.1.617.2,2021-08-10,4,16,4,1.0,4
Ticino,other,2021-08-10,0,0,0,0.0,4
Ticino,B.1.1.28,2021-08-11,0,0,0,0.0,2
Ticino,B.1.1.7,2021-08-11,0,0,0,0.0,2
Ticino,B.1.617.2,2021-08-11,2,2,2,1.0,2
Ticino,other,2021-08-11,0,0,0,0.0,2
Ticino,B.1.1.28,2021-08-12,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-12,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-12,1,1,1,1.0,1
Ticino,other,2021-08-12,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-13,0,0,0,,0
Ticino,B.1.1.7,2021-08-13,0,0,0,,0
Ticino,B.1.617.2,2021-08-13,0,0,0,,0
Ticino,other,2021-08-13,0,0,0,,0
Ticino,B.1.1.28,2021-08-14,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-14,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-14,1,1,1,1.0,1
Ticino,other,2021-08-14,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-15,0,0,0,,0
Ticino,B.1.1.7,2021-08-15,0,0,0,,0
Ticino,B.1.617.2,2021-08-15,0,0,0,,0
Ticino,other,2021-08-15,0,0,0,,0
Ticino,B.1.1.28,2021-08-16,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-16,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-16,1,1,1,1.0,1
Ticino,other,2021-08-16,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-17,0,0,0,0.0,2
Ticino,B.1.1.7,2021-08-17,0,0,0,0.0,2
Ticino,B.1.617.2,2021-08-17,2,4,2,1.0,2
Ticino,other,2021-08-17,0,0,0,0.0,2
Ticino,B.1.1.28,2021-08-18,0,0,0,0.0,4
Ticino,B.1.1.7,2021-08-18,0,0,0,0.0,4
Ticino,B.1.617.2,2021-08-18,4,8,4,1.0,4
Ticino,other,2021-08-18,0,0,0,0.0,4
Ticino,B.1.1.28,2021-08-19,0,0,0,,0
Ticino,B.1.1.7,2021-08-19,0,0,0,,0
Ticino,B.1.617.2,2021-08-19,0,0,0,,0
Ticino,other,2021-08-19,0,0,0,,0
Ticino,B.1.1.28,2021-08-20,0,0,0,,0
Ticino,B.1.1.7,2021-08-20,0,0,0,,0
Ticino,B.1.617.2,2021-08-20,0,0,0,,0
Ticino,other,2021-08-20,0,0,0,,0
Ticino,B.1.1.28,2021-08-21,0,0,0,,0
Ticino,B.1.1.7,2021-08-21,0,0,0,,0
Ticino,B.1.617.2,2021-08-21,0,0,0,,0
Ticino,other,2021-08-21,0,0,0,,0
Ticino,B.1.1.28,2021-08-22,0,0,0,,0
Ticino,B.1.1.7,2021-08-22,0,0,0,,0
Ticino,B.1.617.2,2021-08-22,0,0,0,,0
Ticino,other,2021-08-22,0,0,0,,0
Ticino,B.1.1.28,2021-08-23,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-23,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-23,1,1,1,1.0,1
Ticino,other,2021-08-23,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-24,0,0,0,,0
Ticino,B.1.1.7,2021-08-24,0,0,0,,0
Ticino,B.1.617.2,2021-08-24,0,0,0,,0
Ticino,other,2021-08-24,0,0,0,,0
Ticino,B.1.1.28,2021-08-25,0,0,0,,0
Ticino,B.1.1.7,2021-08-25,0,0,0,,0
Ticino,B.1.617.2,2021-08-25,0,0,0,,0
Ticino,other,2021-08-25,0,0,0,,0
Ticino,B.1.1.28,2021-08-26,0,0,0,0.0,1
Ticino,B.1.1.7,2021-08-26,0,0,0,0.0,1
Ticino,B.1.617.2,2021-08-26,1,1,1,1.0,1
Ticino,other,2021-08-26,0,0,0,0.0,1
Ticino,B.1.1.28,2021-08-27,0,0,0,,0
Ticino,B.1.1.7,2021-08-27,0,0,0,,0
Ticino,B.1.617.2,2021-08-27,0,0,0,,0
Ticino,other,2021-08-27,0,0,0,,0
Ticino,B.1.1.28,2021-08-28,0,0,0,,0
Ticino,B.1.1.7,2021-08-28,0,0,0,,0
Ticino,B.1.617.2,2021-08-28,0,0,0,,0
Ticino,other,2021-08-28,0,0,0,,0
Ticino,B.1.1.28,2021-08-29,0,0,0,,0
Ticino,B.1.1.7,2021-08-29,0,0,0,,0
Ticino,B.1.617.2,2021-08-29,0,0,0,,0
Ticino,other,2021-08-29,0,0,0,,0
Ticino,B.1.1.28,2021-08-30,0,0,0,0.0,12
Ticino,B.1.1.7,2021-08-30,0,0,0,0.0,12
Ticino,B.1.617.2,2021-08-30,11,84,12,0.9166666666666666,12
Ticino,other,2021-08-30,1,12,12,0.08333333333333333,12
Ticino,B.1.1.28,2021-08-31,0,0,0,,0
Ticino,B.1.1.7,2021-08-31,0,0,0,,0
Ticino,B.1.617.2,2021-08-31,0,0,0,,0
Ticino,other,2021-08-31,0,0,0,,0
Ticino,B.1.1.28,2021-09-01,0,0,0,,0
Ticino,B.1.1.7,2021-09-01,0,0,0,,0
Ticino,B.1.617.2,2021-09-01,0,0,0,,0
Ticino,other,2021-09-01,0,0,0,,0
Ticino,B.1.1.28,2021-09-02,0,0,0,,0
Ticino,B.1.1.7,2021-09-02,0,0,0,,0
Ticino,B.1.617.2,2021-09-02,0,0,0,,0
Ticino,other,2021-09-02,0,0,0,,0
Ticino,B.1.1.28,2021-09-03,0,0,0,,0
Ticino,B.1.1.7,2021-09-03,0,0,0,,0
Ticino,B.1.617.2,2021-09-03,0,0,0,,0
Ticino,other,2021-09-03,0,0,0,,0
Ticino,B.1.1.28,2021-09-04,0,0,0,,0
Ticino,B.1.1.7,2021-09-04,0,0,0,,0
Ticino,B.1.617.2,2021-09-04,0,0,0,,0
Ticino,other,2021-09-04,0,0,0,,0
Ticino,B.1.1.28,2021-09-05,0,0,0,,0
Ticino,B.1.1.7,2021-09-05,0,0,0,,0
Ticino,B.1.617.2,2021-09-05,0,0,0,,0
Ticino,other,2021-09-05,0,0,0,,0
Ticino,B.1.1.28,2021-09-06,0,0,0,0.0,1
Ticino,B.1.1.7,2021-09-06,0,0,0,0.0,1
Ticino,B.1.617.2,2021-09-06,1,1,1,1.0,1
Ticino,other,2021-09-06,0,0,0,0.0,1
Ticino,B.1.1.28,2021-09-07,0,0,0,,0
Ticino,B.1.1.7,2021-09-07,0,0,0,,0
Ticino,B.1.617.2,2021-09-07,0,0,0,,0
Ticino,other,2021-09-07,0,0,0,,0
Ticino,B.1.1.28,2021-09-08,0,0,0,0.0,1
Ticino,B.1.1.7,2021-09-08,0,0,0,0.0,1
Ticino,B.1.617.2,2021-09-08,1,1,1,1.0,1
Ticino,other,2021-09-08,0,0,0,0.0,1
Ticino,B.1.1.28,2021-09-09,0,0,0,,0
Ticino,B.1.1.7,2021-09-09,0,0,0,,0
Ticino,B.1.617.2,2021-09-09,0,0,0,,0
Ticino,other,2021-09-09,0,0,0,,0
Ticino,B.1.1.28,2021-09-10,0,0,0,,0
Ticino,B.1.1.7,2021-09-10,0,0,0,,0
Ticino,B.1.617.2,2021-09-10,0,0,0,,0
Ticino,other,2021-09-10,0,0,0,,0
Ticino,B.1.1.28,2021-09-11,0,0,0,,0
Ticino,B.1.1.7,2021-09-11,0,0,0,,0
Ticino,B.1.617.2,2021-09-11,0,0,0,,0
Ticino,other,2021-09-11,0,0,0,,0
Ticino,B.1.1.28,2021-09-12,0,0,0,,0
Ticino,B.1.1.7,2021-09-12,0,0,0,,0
Ticino,B.1.617.2,2021-09-12,0,0,0,,0
Ticino,other,2021-09-12,0,0,0,,0
Ticino,B.1.1.28,2021-09-13,0,0,0,0.0,2
Ticino,B.1.1.7,2021-09-13,0,0,0,0.0,2
Ticino,B.1.617.2,2021-09-13,2,4,2,1.0,2
Ticino,other,2021-09-13,0,0,0,0.0,2
Ticino,B.1.1.28,2021-09-14,0,0,0,,0
Ticino,B.1.1.7,2021-09-14,0,0,0,,0
Ticino,B.1.617.2,2021-09-14,0,0,0,,0
Ticino,other,2021-09-14,0,0,0,,0
Ticino,B.1.1.28,2021-09-15,0,0,0,,0
Ticino,B.1.1.7,2021-09-15,0,0,0,,0
Ticino,B.1.617.2,2021-09-15,0,0,0,,0
Ticino,other,2021-09-15,0,0,0,,0
Ticino,B.1.1.28,2021-09-16,0,0,0,,0
Ticino,B.1.1.7,2021-09-16,0,0,0,,0
Ticino,B.1.617.2,2021-09-16,0,0,0,,0
Ticino,other,2021-09-16,0,0,0,,0
Ticino,B.1.1.28,2021-09-17,0,0,0,0.0,3
Ticino,B.1.1.7,2021-09-17,0,0,0,0.0,3
Ticino,B.1.617.2,2021-09-17,3,6,3,1.0,3
Ticino,other,2021-09-17,0,0,0,0.0,3
Ticino,B.1.1.28,2021-09-18,0,0,0,,0
Ticino,B.1.1.7,2021-09-18,0,0,0,,0
Ticino,B.1.617.2,2021-09-18,0,0,0,,0
Ticino,other,2021-09-18,0,0,0,,0
Ticino,B.1.1.28,2021-09-19,0,0,0,,0
Ticino,B.1.1.7,2021-09-19,0,0,0,,0
Ticino,B.1.617.2,2021-09-19,0,0,0,,0
Ticino,other,2021-09-19,0,0,0,,0
Ticino,B.1.1.28,2021-09-20,0,0,0,0.0,5
Ticino,B.1.1.7,2021-09-20,0,0,0,0.0,5
Ticino,B.1.617.2,2021-09-20,5,20,5,1.0,5
Ticino,other,2021-09-20,0,0,0,0.0,5
Ticino,B.1.1.28,2021-09-21,0,0,0,0.0,3
Ticino,B.1.1.7,2021-09-21,0,0,0,0.0,3
Ticino,B.1.617.2,2021-09-21,3,9,3,1.0,3
Ticino,other,2021-09-21,0,0,0,0.0,3
Ticino,B.1.1.28,2021-09-22,0,0,0,0.0,1
Ticino,B.1.1.7,2021-09-22,0,0,0,0.0,1
Ticino,B.1.617.2,2021-09-22,1,1,1,1.0,1
Ticino,other,2021-09-22,0,0,0,0.0,1
Ticino,B.1.1.28,2021-09-23,0,0,0,0.0,2
Ticino,B.1.1.7,2021-09-23,0,0,0,0.0,2
Ticino,B.1.617.2,2021-09-23,2,2,2,1.0,2
Ticino,other,2021-09-23,0,0,0,0.0,2
Ticino,B.1.1.28,2021-09-24,0,0,0,0.0,1
Ticino,B.1.1.7,2021-09-24,0,0,0,0.0,1
Ticino,B.1.617.2,2021-09-24,1,1,1,1.0,1
Ticino,other,2021-09-24,0,0,0,0.0,1
Ticino,B.1.1.28,2021-09-25,0,0,0,0.0,1
Ticino,B.1.1.7,2021-09-25,0,0,0,0.0,1
Ticino,B.1.617.2,2021-09-25,1,1,1,1.0,1
Ticino,other,2021-09-25,0,0,0,0.0,1
Ticino,B.1.1.28,2021-09-26,0,0,0,,0
Ticino,B.1.1.7,2021-09-26,0,0,0,,0
Ticino,B.1.617.2,2021-09-26,0,0,0,,0
Ticino,other,2021-09-26,0,0,0,,0
Ticino,B.1.1.28,2021-09-27,0,0,0,,0
Ticino,B.1.1.7,2021-09-27,0,0,0,,0
Ticino,B.1.617.2,2021-09-27,0,0,0,,0
Ticino,other,2021-09-27,0,0,0,,0
Ticino,B.1.1.28,2021-09-28,0,0,0,0.0,2
Ticino,B.1.1.7,2021-09-28,0,0,0,0.0,2
Ticino,B.1.617.2,2021-09-28,2,4,2,1.0,2
Ticino,other,2021-09-28,0,0,0,0.0,2
Ticino,B.1.1.28,2021-09-29,0,0,0,,0
Ticino,B.1.1.7,2021-09-29,0,0,0,,0
Ticino,B.1.617.2,2021-09-29,0,0,0,,0
Ticino,other,2021-09-29,0,0,0,,0
Ticino,B.1.1.28,2021-09-30,0,0,0,,0
Ticino,B.1.1.7,2021-09-30,0,0,0,,0
Ticino,B.1.617.2,2021-09-30,0,0,0,,0
Ticino,other,2021-09-30,0,0,0,,0
Ticino,B.1.1.28,2021-10-01,0,0,0,0.0,3
Ticino,B.1.1.7,2021-10-01,0,0,0,0.0,3
Ticino,B.1.617.2,2021-10-01,3,9,3,1.0,3
Ticino,other,2021-10-01,0,0,0,0.0,3
Ticino,B.1.1.28,2021-10-02,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-02,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-02,1,1,1,1.0,1
Ticino,other,2021-10-02,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-03,0,0,0,,0
Ticino,B.1.1.7,2021-10-03,0,0,0,,0
Ticino,B.1.617.2,2021-10-03,0,0,0,,0
Ticino,other,2021-10-03,0,0,0,,0
Ticino,B.1.1.28,2021-10-04,0,0,0,0.0,3
Ticino,B.1.1.7,2021-10-04,0,0,0,0.0,3
Ticino,B.1.617.2,2021-10-04,3,9,3,1.0,3
Ticino,other,2021-10-04,0,0,0,0.0,3
Ticino,B.1.1.28,2021-10-05,0,0,0,0.0,3
Ticino,B.1.1.7,2021-10-05,0,0,0,0.0,3
Ticino,B.1.617.2,2021-10-05,3,6,3,1.0,3
Ticino,other,2021-10-05,0,0,0,0.0,3
Ticino,B.1.1.28,2021-10-06,0,0,0,0.0,2
Ticino,B.1.1.7,2021-10-06,0,0,0,0.0,2
Ticino,B.1.617.2,2021-10-06,2,4,2,1.0,2
Ticino,other,2021-10-06,0,0,0,0.0,2
Ticino,B.1.1.28,2021-10-07,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-07,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-07,1,1,1,1.0,1
Ticino,other,2021-10-07,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-08,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-08,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-08,1,1,1,1.0,1
Ticino,other,2021-10-08,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-09,0,0,0,0.0,3
Ticino,B.1.1.7,2021-10-09,0,0,0,0.0,3
Ticino,B.1.617.2,2021-10-09,3,3,3,1.0,3
Ticino,other,2021-10-09,0,0,0,0.0,3
Ticino,B.1.1.28,2021-10-10,0,0,0,,0
Ticino,B.1.1.7,2021-10-10,0,0,0,,0
Ticino,B.1.617.2,2021-10-10,0,0,0,,0
Ticino,other,2021-10-10,0,0,0,,0
Ticino,B.1.1.28,2021-10-11,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-11,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-11,1,1,1,1.0,1
Ticino,other,2021-10-11,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-12,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-12,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-12,1,1,1,1.0,1
Ticino,other,2021-10-12,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-13,0,0,0,,0
Ticino,B.1.1.7,2021-10-13,0,0,0,,0
Ticino,B.1.617.2,2021-10-13,0,0,0,,0
Ticino,other,2021-10-13,0,0,0,,0
Ticino,B.1.1.28,2021-10-14,0,0,0,0.0,2
Ticino,B.1.1.7,2021-10-14,0,0,0,0.0,2
Ticino,B.1.617.2,2021-10-14,2,4,2,1.0,2
Ticino,other,2021-10-14,0,0,0,0.0,2
Ticino,B.1.1.28,2021-10-15,0,0,0,,0
Ticino,B.1.1.7,2021-10-15,0,0,0,,0
Ticino,B.1.617.2,2021-10-15,0,0,0,,0
Ticino,other,2021-10-15,0,0,0,,0
Ticino,B.1.1.28,2021-10-16,0,0,0,,0
Ticino,B.1.1.7,2021-10-16,0,0,0,,0
Ticino,B.1.617.2,2021-10-16,0,0,0,,0
Ticino,other,2021-10-16,0,0,0,,0
Ticino,B.1.1.28,2021-10-17,0,0,0,,0
Ticino,B.1.1.7,2021-10-17,0,0,0,,0
Ticino,B.1.617.2,2021-10-17,0,0,0,,0
Ticino,other,2021-10-17,0,0,0,,0
Ticino,B.1.1.28,2021-10-18,0,0,0,0.0,3
Ticino,B.1.1.7,2021-10-18,0,0,0,0.0,3
Ticino,B.1.617.2,2021-10-18,3,9,3,1.0,3
Ticino,other,2021-10-18,0,0,0,0.0,3
Ticino,B.1.1.28,2021-10-19,0,0,0,0.0,2
Ticino,B.1.1.7,2021-10-19,0,0,0,0.0,2
Ticino,B.1.617.2,2021-10-19,2,4,2,1.0,2
Ticino,other,2021-10-19,0,0,0,0.0,2
Ticino,B.1.1.28,2021-10-20,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-20,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-20,1,1,1,1.0,1
Ticino,other,2021-10-20,0,0,0,0.0,1
Ticino,B.1.1.28,2021-10-21,0,0,0,0.0,1
Ticino,B.1.1.7,2021-10-21,0,0,0,0.0,1
Ticino,B.1.617.2,2021-10-21,1,1,1,1.0,1
Ticino,other,2021-10-21,0,0,0,0.0,1
