,city,estimate,variant,frac
2021-06-25,Altenrhein (SG),MSE,B.1.617.1,0.003389400349208841
2021-06-27,Altenrhein (SG),MSE,B.1.617.1,0.021793819478448922
2021-06-28,Altenrhein (SG),MSE,B.1.617.1,0.03496858295113845
2021-06-29,Altenrhein (SG),MSE,B.1.617.1,0.048412178916044
2021-06-16,Altenrhein (SG),MSE,B.1.617.1,0.0008918324999820185
2021-06-18,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-06-19,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-06-20,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-06-21,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-06-22,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-06-09,Altenrhein (SG),MSE,B.1.617.1,0.005079504201763269
2021-06-10,Altenrhein (SG),MSE,B.1.617.1,0.0054745446511290504
2021-06-11,Altenrhein (SG),MSE,B.1.617.1,0.005469174734346678
2021-06-12,Altenrhein (SG),MSE,B.1.617.1,0.005077043428571851
2021-06-13,Altenrhein (SG),MSE,B.1.617.1,0.004448768162642794
2021-06-14,Altenrhein (SG),MSE,B.1.617.1,0.003458718393630171
2021-06-15,Altenrhein (SG),MSE,B.1.617.1,0.0022269612579357665
2021-06-02,Altenrhein (SG),MSE,B.1.617.1,0.0005054002866278764
2021-06-03,Altenrhein (SG),MSE,B.1.617.1,0.0008233914782690728
2021-06-04,Altenrhein (SG),MSE,B.1.617.1,0.001289959082595695
2021-06-05,Altenrhein (SG),MSE,B.1.617.1,0.0019190259048556528
2021-06-06,Altenrhein (SG),MSE,B.1.617.1,0.002693178078856832
2021-06-07,Altenrhein (SG),MSE,B.1.617.1,0.003552348452619692
2021-06-08,Altenrhein (SG),MSE,B.1.617.1,0.0043926428572476995
2021-05-26,Altenrhein (SG),MSE,B.1.617.1,0.00023209465135285933
2021-05-27,Altenrhein (SG),MSE,B.1.617.1,0.00016672385534668706
2021-05-29,Altenrhein (SG),MSE,B.1.617.1,0.0001231899757267306
2021-05-30,Altenrhein (SG),MSE,B.1.617.1,0.00014354905308312666
2021-05-31,Altenrhein (SG),MSE,B.1.617.1,0.00020139309443596067
2021-06-01,Altenrhein (SG),MSE,B.1.617.1,0.0003137351685249315
2021-05-19,Altenrhein (SG),MSE,B.1.617.1,0.001302225169228652
2021-05-20,Altenrhein (SG),MSE,B.1.617.1,0.0011884306462666677
2021-05-21,Altenrhein (SG),MSE,B.1.617.1,0.0010247684730902986
2021-05-22,Altenrhein (SG),MSE,B.1.617.1,0.000834122045651175
2021-05-23,Altenrhein (SG),MSE,B.1.617.1,0.0006421524172781723
2021-05-24,Altenrhein (SG),MSE,B.1.617.1,0.000470549953685821
2021-05-25,Altenrhein (SG),MSE,B.1.617.1,0.0003325231834163806
2021-05-12,Altenrhein (SG),MSE,B.1.617.1,0.00132263220721136
2021-05-13,Altenrhein (SG),MSE,B.1.617.1,0.001217860967004289
2021-05-14,Altenrhein (SG),MSE,B.1.617.1,0.0011983524791197874
2021-05-15,Altenrhein (SG),MSE,B.1.617.1,0.0012357570132335636
2021-05-16,Altenrhein (SG),MSE,B.1.617.1,0.0012937801495045557
2021-05-17,Altenrhein (SG),MSE,B.1.617.1,0.0013404629585425222
2021-05-18,Altenrhein (SG),MSE,B.1.617.1,0.0013527282118931132
2021-02-01,Altenrhein (SG),MSE,B.1.617.1,0.003534670455212225
2021-02-02,Altenrhein (SG),MSE,B.1.617.1,0.0034165882431002955
2021-02-03,Altenrhein (SG),MSE,B.1.617.1,0.0033472064456414796
2021-02-04,Altenrhein (SG),MSE,B.1.617.1,0.0032392474507453575
2021-02-05,Altenrhein (SG),MSE,B.1.617.1,0.0030169269794809847
2021-02-06,Altenrhein (SG),MSE,B.1.617.1,0.0026652209522224015
2021-02-07,Altenrhein (SG),MSE,B.1.617.1,0.0021782772212663427
2021-02-08,Altenrhein (SG),MSE,B.1.617.1,0.0015647805173788815
2021-02-09,Altenrhein (SG),MSE,B.1.617.1,0.0008529470526973905
2021-02-10,Altenrhein (SG),MSE,B.1.617.1,9.353918711655437e-05
2021-02-11,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-12,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-13,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-14,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-15,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-16,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-17,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-18,Altenrhein (SG),MSE,B.1.617.1,0.0
2021-02-19,Altenrhein (SG),MSE,B.1.617.1,0.0006315264127674434
2021-02-20,Altenrhein (SG),MSE,B.1.617.1,0.0012328988760540258
2021-02-21,Altenrhein (SG),MSE,B.1.617.1,0.0017867381874942573
2021-02-22,Altenrhein (SG),MSE,B.1.617.1,0.002306610613449217
2021-02-23,Altenrhein (SG),MSE,B.1.617.1,0.002952190117905141
2021-02-24,Altenrhein (SG),MSE,B.1.617.1,0.0036897489533619376
2021-02-25,Altenrhein (SG),MSE,B.1.617.1,0.004400879638140966
2021-02-26,Altenrhein (SG),MSE,B.1.617.1,0.005053560321070242
2021-02-27,Altenrhein (SG),MSE,B.1.617.1,0.005615749685926965
2021-02-28,Altenrhein (SG),MSE,B.1.617.1,0.0060535675121955075
2021-03-01,Altenrhein (SG),MSE,B.1.617.1,0.006328856281544417
2021-03-02,Altenrhein (SG),MSE,B.1.617.1,0.006402086226868592
2021-03-03,Altenrhein (SG),MSE,B.1.617.1,0.00624250112225421
2021-03-04,Altenrhein (SG),MSE,B.1.617.1,0.005842017463537389
2021-03-05,Altenrhein (SG),MSE,B.1.617.1,0.005226148970007231
2021-03-06,Altenrhein (SG),MSE,B.1.617.1,0.004455827164863979
2021-03-07,Altenrhein (SG),MSE,B.1.617.1,0.0036321001334512957
2021-03-08,Altenrhein (SG),MSE,B.1.617.1,0.002852184157111689
2021-03-09,Altenrhein (SG),MSE,B.1.617.1,0.002137335122963448
2021-03-10,Altenrhein (SG),MSE,B.1.617.1,0.001564398898084933
2021-03-11,Altenrhein (SG),MSE,B.1.617.1,0.0012027186513844392
2021-03-12,Altenrhein (SG),MSE,B.1.617.1,0.0010051993659850353
2021-03-13,Altenrhein (SG),MSE,B.1.617.1,0.0009372529873338502
2021-03-14,Altenrhein (SG),MSE,B.1.617.1,0.0009575115666771978
2021-03-15,Altenrhein (SG),MSE,B.1.617.1,0.0010272233875496524
2021-03-16,Altenrhein (SG),MSE,B.1.617.1,0.0011142823843448447
2021-03-17,Altenrhein (SG),MSE,B.1.617.1,0.0011939110516423306
2021-03-18,Altenrhein (SG),MSE,B.1.617.1,0.0012488460292589291
2021-03-19,Altenrhein (SG),MSE,B.1.617.1,0.0012705233435948008
2021-03-20,Altenrhein (SG),MSE,B.1.617.1,0.0012607072746146177
2021-03-21,Altenrhein (SG),MSE,B.1.617.1,0.0012317414669226127
2021-03-22,Altenrhein (SG),MSE,B.1.617.1,0.0012038324680764332
2021-03-23,Altenrhein (SG),MSE,B.1.617.1,0.0011995726967445376
2021-03-24,Altenrhein (SG),MSE,B.1.617.1,0.0012378106697655941
2021-03-25,Altenrhein (SG),MSE,B.1.617.1,0.0013292540842177007
2021-03-26,Altenrhein (SG),MSE,B.1.617.1,0.00147470525505764
2021-03-27,Altenrhein (SG),MSE,B.1.617.1,0.001665530405616851
2021-03-28,Altenrhein (SG),MSE,B.1.617.1,0.001885687675236451
2021-03-29,Altenrhein (SG),MSE,B.1.617.1,0.0021150092409531985
2021-03-30,Altenrhein (SG),MSE,B.1.617.1,0.002332979393034961
2021-03-31,Altenrhein (SG),MSE,B.1.617.1,0.002521526142937422
2021-04-01,Altenrhein (SG),MSE,B.1.617.1,0.002665718441728762
2021-04-02,Altenrhein (SG),MSE,B.1.617.1,0.0027529280999312486
2021-04-03,Altenrhein (SG),MSE,B.1.617.1,0.0027721538933711295
2021-04-04,Altenrhein (SG),MSE,B.1.617.1,0.0027147925778731527
2021-04-05,Altenrhein (SG),MSE,B.1.617.1,0.002576879917706155
2021-04-06,Altenrhein (SG),MSE,B.1.617.1,0.0023618011045790067
2021-04-14,Altenrhein (SG),MSE,B.1.617.1,0.0005979436870374874
2021-04-15,Altenrhein (SG),MSE,B.1.617.1,0.0007318464011164662
2021-04-16,Altenrhein (SG),MSE,B.1.617.1,0.001132100066898626
2021-04-17,Altenrhein (SG),MSE,B.1.617.1,0.0017174004474720078
2021-04-18,Altenrhein (SG),MSE,B.1.617.1,0.0025085274936881593
2021-04-19,Altenrhein (SG),MSE,B.1.617.1,0.0035094672924278103
2021-04-20,Altenrhein (SG),MSE,B.1.617.1,0.004687365870672838
2021-04-21,Altenrhein (SG),MSE,B.1.617.1,0.005957067263584521
2021-04-22,Altenrhein (SG),MSE,B.1.617.1,0.0071814040392761255
2021-04-23,Altenrhein (SG),MSE,B.1.617.1,0.008262581647785826
2021-04-24,Altenrhein (SG),MSE,B.1.617.1,0.008964019029135798
2021-04-25,Altenrhein (SG),MSE,B.1.617.1,0.00917899015335635
2021-04-26,Altenrhein (SG),MSE,B.1.617.1,0.008980380280695538
2021-04-27,Altenrhein (SG),MSE,B.1.617.1,0.008352945883243824
2021-04-28,Altenrhein (SG),MSE,B.1.617.1,0.00744889183401695
2021-04-29,Altenrhein (SG),MSE,B.1.617.1,0.006450740157999639
2021-04-30,Altenrhein (SG),MSE,B.1.617.1,0.0055216962843863794
2021-05-01,Altenrhein (SG),MSE,B.1.617.1,0.004769423154838392
2021-05-02,Altenrhein (SG),MSE,B.1.617.1,0.004230397907147102
2021-05-03,Altenrhein (SG),MSE,B.1.617.1,0.003876199692698846
2021-05-04,Altenrhein (SG),MSE,B.1.617.1,0.0036361719191561324
2021-04-11,Altenrhein (SG),MSE,B.1.617.1,0.00085213732739956
2021-05-09,Altenrhein (SG),MSE,B.1.617.1,0.0021762589557022456
2021-04-12,Altenrhein (SG),MSE,B.1.617.1,0.0006665173457070483
2021-05-10,Altenrhein (SG),MSE,B.1.617.1,0.0018194769428045451
2021-04-13,Altenrhein (SG),MSE,B.1.617.1,0.0005763553255496904
2021-05-11,Altenrhein (SG),MSE,B.1.617.1,0.0015255916542900572
2021-04-07,Altenrhein (SG),MSE,B.1.617.1,0.0020823212063251803
2021-05-05,Altenrhein (SG),MSE,B.1.617.1,0.003427469277595798
2021-04-08,Altenrhein (SG),MSE,B.1.617.1,0.001760799210893656
2021-05-06,Altenrhein (SG),MSE,B.1.617.1,0.0031832293522871453
2021-04-09,Altenrhein (SG),MSE,B.1.617.1,0.0014270475721848352
2021-05-07,Altenrhein (SG),MSE,B.1.617.1,0.0028993263179439414
2021-04-10,Altenrhein (SG),MSE,B.1.617.1,0.0011139343042414296
2021-05-08,Altenrhein (SG),MSE,B.1.617.1,0.0025521817401179927
2021-08-25,Altenrhein (SG),Wald_lower,B.1.617.1,0.03712502699574148
2021-08-26,Altenrhein (SG),Wald_lower,B.1.617.1,0.03808829424663809
2021-08-27,Altenrhein (SG),Wald_lower,B.1.617.1,0.03883607983882519
2021-08-28,Altenrhein (SG),Wald_lower,B.1.617.1,0.0391388051845708
2021-08-29,Altenrhein (SG),Wald_lower,B.1.617.1,0.038755430626001786
2021-08-30,Altenrhein (SG),Wald_lower,B.1.617.1,0.037426768873659054
2021-08-31,Altenrhein (SG),Wald_lower,B.1.617.1,0.03469467822866836
2021-08-18,Altenrhein (SG),Wald_lower,B.1.617.1,0.03156889087283245
2021-08-19,Altenrhein (SG),Wald_lower,B.1.617.1,0.032444646117341415
2021-08-20,Altenrhein (SG),Wald_lower,B.1.617.1,0.03314142317682302
2021-08-21,Altenrhein (SG),Wald_lower,B.1.617.1,0.03377115270046038
2021-08-22,Altenrhein (SG),Wald_lower,B.1.617.1,0.034430371431338036
2021-08-23,Altenrhein (SG),Wald_lower,B.1.617.1,0.03522274833112117
2021-08-24,Altenrhein (SG),Wald_lower,B.1.617.1,0.03613823336509498
2021-08-15,Altenrhein (SG),Wald_lower,B.1.617.1,0.027075469138235938
2021-08-16,Altenrhein (SG),Wald_lower,B.1.617.1,0.028941037615131702
2021-08-17,Altenrhein (SG),Wald_lower,B.1.617.1,0.03042623703121836
2021-08-04,Altenrhein (SG),Wald_lower,B.1.617.1,0.0419744477687973
2021-08-05,Altenrhein (SG),Wald_lower,B.1.617.1,0.03807148461148321
2021-08-06,Altenrhein (SG),Wald_lower,B.1.617.1,0.03484080151393204
2021-08-07,Altenrhein (SG),Wald_lower,B.1.617.1,0.032091828245348876
2021-08-08,Altenrhein (SG),Wald_lower,B.1.617.1,0.029689849847683306
2021-08-09,Altenrhein (SG),Wald_lower,B.1.617.1,0.027481047433279265
2021-08-10,Altenrhein (SG),Wald_lower,B.1.617.1,0.025420130482127035
2021-07-28,Altenrhein (SG),Wald_lower,B.1.617.1,0.07786764427507553
2021-07-29,Altenrhein (SG),Wald_lower,B.1.617.1,0.07181461755314936
2021-07-30,Altenrhein (SG),Wald_lower,B.1.617.1,0.06635086306478657
2021-07-31,Altenrhein (SG),Wald_lower,B.1.617.1,0.06122165669047505
2021-08-01,Altenrhein (SG),Wald_lower,B.1.617.1,0.056176602426726084
2021-08-02,Altenrhein (SG),Wald_lower,B.1.617.1,0.05125184615149809
2021-08-03,Altenrhein (SG),Wald_lower,B.1.617.1,0.04645371795991605
2021-07-21,Altenrhein (SG),Wald_lower,B.1.617.1,0.08384680806686307
2021-07-22,Altenrhein (SG),Wald_lower,B.1.617.1,0.09136441702532247
2021-07-23,Altenrhein (SG),Wald_lower,B.1.617.1,0.09595045712228767
2021-07-24,Altenrhein (SG),Wald_lower,B.1.617.1,0.09701693380226398
2021-07-25,Altenrhein (SG),Wald_lower,B.1.617.1,0.09488714412308863
2021-07-26,Altenrhein (SG),Wald_lower,B.1.617.1,0.09032165740183573
2021-07-27,Altenrhein (SG),Wald_lower,B.1.617.1,0.08421301906553161
2021-07-14,Altenrhein (SG),Wald_lower,B.1.617.1,0.015845242310689685
2021-07-15,Altenrhein (SG),Wald_lower,B.1.617.1,0.023557081950171928
2021-07-16,Altenrhein (SG),Wald_lower,B.1.617.1,0.03220653718323523
2021-07-17,Altenrhein (SG),Wald_lower,B.1.617.1,0.041941092870015136
2021-07-18,Altenrhein (SG),Wald_lower,B.1.617.1,0.05263424489692282
2021-07-19,Altenrhein (SG),Wald_lower,B.1.617.1,0.06364736280242506
2021-07-20,Altenrhein (SG),Wald_lower,B.1.617.1,0.07430622578185023
2021-07-07,Altenrhein (SG),Wald_lower,B.1.617.1,0.0018392816641688986
2021-07-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0008581892727623913
2021-07-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0018340295324799291
2021-07-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.002963088207791807
2021-07-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0026238910985884392
2021-07-12,Altenrhein (SG),Wald_lower,B.1.617.1,0.0010797929626069486
2021-06-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.01455275210776314
2021-07-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005113637261366821
2021-07-02,Altenrhein (SG),Wald_lower,B.1.617.1,0.001991928953455707
2021-07-03,Altenrhein (SG),Wald_lower,B.1.617.1,0.007240676444110111
2021-07-04,Altenrhein (SG),Wald_lower,B.1.617.1,0.009482311175489644
2021-07-05,Altenrhein (SG),Wald_lower,B.1.617.1,0.007765848929961239
2021-07-06,Altenrhein (SG),Wald_lower,B.1.617.1,0.004917775298654496
2021-06-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.027234175564456422
2021-06-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0414912391693157
2021-06-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.03655256995170499
2021-06-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.026043093934277894
2021-06-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00518769514908893
2021-06-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004939167659448241
2021-06-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005059160414192863
2021-06-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005566357373348517
2021-06-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006292874886606687
2021-06-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007792877265300695
2021-06-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.003524278296884463
2021-06-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.003237945942522122
2021-06-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0032532277850623867
2021-06-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.003563254401963892
2021-06-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004098777311568864
2021-06-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004443112973698298
2021-06-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0049264865095273325
2021-06-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004102190305926506
2021-06-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0048966342865480504
2021-06-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005264750947453956
2021-06-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005271490854896586
2021-06-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004989329185485738
2021-06-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00462801322969854
2021-06-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004055757634811703
2021-05-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0008912692636625933
2021-05-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0007862758519497785
2021-05-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001119610229313614
2021-05-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001622286886187188
2021-05-31,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0023015625615264625
2021-06-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0031746401078107988
2021-05-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0010280429177590288
2021-05-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011128487237658767
2021-05-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012768813682282642
2021-05-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012804888710795602
2021-05-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0013015728927629616
2021-05-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012168479376407503
2021-05-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001058064803363676
2021-05-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0014523964158513008
2021-05-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0013606659801180978
2021-05-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012384153915976995
2021-05-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011444535242515878
2021-05-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0010731986979186543
2021-05-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0010050353902073706
2021-05-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009866367281613296
2021-02-01,Altenrhein (SG),Wald_lower,B.1.617.1,0.002380185749982916
2021-02-02,Altenrhein (SG),Wald_lower,B.1.617.1,0.0023491760653743467
2021-02-03,Altenrhein (SG),Wald_lower,B.1.617.1,0.0023461647583329997
2021-02-04,Altenrhein (SG),Wald_lower,B.1.617.1,0.0022872249028061905
2021-02-05,Altenrhein (SG),Wald_lower,B.1.617.1,0.002119705119255199
2021-02-06,Altenrhein (SG),Wald_lower,B.1.617.1,0.001824648970662702
2021-02-07,Altenrhein (SG),Wald_lower,B.1.617.1,0.0013970711949968277
2021-02-08,Altenrhein (SG),Wald_lower,B.1.617.1,0.0008352940678810192
2021-02-09,Altenrhein (SG),Wald_lower,B.1.617.1,0.00015762239920683009
2021-02-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0005933932109749671
2021-02-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0007958345469766258
2021-02-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009380525838055583
2021-02-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011015696479826239
2021-02-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012800375778589512
2021-02-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001466737645166723
2021-02-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0016772927387101238
2021-02-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0019174063744545387
2021-02-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0021966611809843884
2021-02-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0018855037193330907
2021-02-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0016651793280008879
2021-02-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001657844129271629
2021-02-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0017891004497741993
2021-02-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0018534578998212845
2021-02-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0016687641475305022
2021-02-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0014678400319851044
2021-02-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012131729079989956
2021-02-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009184485671909015
2021-02-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0006539451553712917
2021-03-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0005047479387671142
2021-03-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0004916659594555207
2021-03-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0006574689776316419
2021-03-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009689254289387949
2021-03-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0014431391594694398
2021-03-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0019952386116723004
2021-03-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0025075803062573287
2021-03-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0028883791844111933
2021-03-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.003086292276122408
2021-03-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0029731935797568804
2021-03-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0025825986441406178
2021-03-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.002074213940968278
2021-03-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0015143810247725373
2021-03-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0010037866433459082
2021-03-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0006037098022463993
2021-03-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00031907674609793144
2021-03-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00014123809473080254
2021-03-18,Altenrhein (SG),Wald_lower,B.1.617.1,-5.32971613407126e-05
2021-03-19,Altenrhein (SG),Wald_lower,B.1.617.1,-2.4668896965517528e-05
2021-03-20,Altenrhein (SG),Wald_lower,B.1.617.1,-5.6426054859811834e-05
2021-03-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0001211719250391347
2021-03-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00015820497387748658
2021-03-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0001990208871313927
2021-03-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00023850053277119174
2021-03-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00025775885634230725
2021-03-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0002674297515500453
2021-03-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00026154966776863946
2021-03-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0003080846927354577
2021-03-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00020555154770679962
2021-03-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00012188695684251568
2021-03-31,Altenrhein (SG),Wald_lower,B.1.617.1,-4.992976073995691e-05
2021-04-01,Altenrhein (SG),Wald_lower,B.1.617.1,-7.2977198411101896e-06
2021-04-02,Altenrhein (SG),Wald_lower,B.1.617.1,-2.020980485266475e-06
2021-04-03,Altenrhein (SG),Wald_lower,B.1.617.1,-2.462341778424913e-05
2021-04-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00010209168330755454
2021-04-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00022250268807209872
2021-04-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0004044051898130802
2021-04-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0010866088073010014
2021-04-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011490606790221657
2021-04-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011577031324434732
2021-04-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011161665207597513
2021-04-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009087236057597906
2021-04-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00041782108705476365
2021-04-20,Altenrhein (SG),Wald_lower,B.1.617.1,0.0003042220626416582
2021-04-21,Altenrhein (SG),Wald_lower,B.1.617.1,0.0011979151976123162
2021-04-22,Altenrhein (SG),Wald_lower,B.1.617.1,0.002191588481903671
2021-04-23,Altenrhein (SG),Wald_lower,B.1.617.1,0.0030773592848508356
2021-04-24,Altenrhein (SG),Wald_lower,B.1.617.1,0.0036654815527534254
2021-04-25,Altenrhein (SG),Wald_lower,B.1.617.1,0.0038093882886441454
2021-04-26,Altenrhein (SG),Wald_lower,B.1.617.1,0.0035614464751232405
2021-04-27,Altenrhein (SG),Wald_lower,B.1.617.1,0.0029015826110410266
2021-04-28,Altenrhein (SG),Wald_lower,B.1.617.1,0.0020194486592187023
2021-04-29,Altenrhein (SG),Wald_lower,B.1.617.1,0.0011018692293600797
2021-04-30,Altenrhein (SG),Wald_lower,B.1.617.1,0.00027808361459364175
2021-05-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00030376798421739414
2021-05-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0006411242320181147
2021-05-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0007708411257120527
2021-05-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0008119068697257383
2021-04-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012556232705649892
2021-05-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012566014455914223
2021-04-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0012417001343698075
2021-05-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0014243391933956688
2021-04-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0011362759547788623
2021-05-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0015422424402258188
2021-04-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0006240302946499778
2021-05-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0007856353093150235
2021-04-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0008614179492416631
2021-05-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0008345147809893285
2021-04-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001064041510582828
2021-05-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0009289479074309666
2021-04-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.001229967077308022
