index,city,estimate,variant,frac
2021-03-16,Chur (GR),robust,B.1.617.2,0.0007398383132158166
2021-03-17,Chur (GR),robust,B.1.617.2,0.0006568486513740463
2021-03-18,Chur (GR),robust,B.1.617.2,0.000555609850104162
2021-03-19,Chur (GR),robust,B.1.617.2,0.00044770477044207374
2021-03-20,Chur (GR),robust,B.1.617.2,0.0003417321060423956
2021-03-21,Chur (GR),robust,B.1.617.2,0.00025080800749854013
2021-03-22,Chur (GR),robust,B.1.617.2,0.00018511301808931058
2021-03-23,Chur (GR),robust,B.1.617.2,0.00017789033207323365
2021-03-24,Chur (GR),robust,B.1.617.2,0.0001992989226119817
2021-03-25,Chur (GR),robust,B.1.617.2,0.00024061469975526255
2021-03-26,Chur (GR),robust,B.1.617.2,0.00029978943650403974
2021-03-27,Chur (GR),robust,B.1.617.2,0.00036904150583136943
2021-03-28,Chur (GR),robust,B.1.617.2,0.00044831321985578114
2021-03-29,Chur (GR),robust,B.1.617.2,0.0005354587370009008
2021-03-30,Chur (GR),robust,B.1.617.2,0.0006372774475064568
2021-03-31,Chur (GR),robust,B.1.617.2,0.0007349393101026839
2021-04-01,Chur (GR),robust,B.1.617.2,0.0008212601657538313
2021-04-02,Chur (GR),robust,B.1.617.2,0.0008916412562675631
2021-04-04,Chur (GR),robust,B.1.617.2,0.0009684735722355429
2021-04-05,Chur (GR),robust,B.1.617.2,0.0009739933503339938
2021-04-06,Chur (GR),robust,B.1.617.2,0.0009648063097041972
2021-04-14,Chur (GR),robust,B.1.617.2,0.0012088900294183295
2021-04-15,Chur (GR),robust,B.1.617.2,0.0013211403764878868
2021-04-16,Chur (GR),robust,B.1.617.2,0.0014389453167164736
2021-04-17,Chur (GR),robust,B.1.617.2,0.0015515395130792397
2021-04-18,Chur (GR),robust,B.1.617.2,0.0016482370067443224
2021-04-19,Chur (GR),robust,B.1.617.2,0.0017219504150069451
2021-04-20,Chur (GR),robust,B.1.617.2,0.0017709715143360487
2021-04-21,Chur (GR),robust,B.1.617.2,0.001797881740709131
2021-04-22,Chur (GR),robust,B.1.617.2,0.0018068677050669887
2021-04-23,Chur (GR),robust,B.1.617.2,0.0018007992950409121
2021-04-24,Chur (GR),robust,B.1.617.2,0.0017798201921603869
2021-04-25,Chur (GR),robust,B.1.617.2,0.0017420570391223247
2021-04-26,Chur (GR),robust,B.1.617.2,0.0016856313248829488
2021-04-27,Chur (GR),robust,B.1.617.2,0.0016096747669896922
2021-04-28,Chur (GR),robust,B.1.617.2,0.0015141303929817479
2021-04-29,Chur (GR),robust,B.1.617.2,0.0013981667306677038
2021-04-30,Chur (GR),robust,B.1.617.2,0.0012244482698881276
2021-05-01,Chur (GR),robust,B.1.617.2,0.0010390258664090182
2021-05-02,Chur (GR),robust,B.1.617.2,0.0008500745611656804
2021-05-03,Chur (GR),robust,B.1.617.2,0.0006645007505338989
2021-05-04,Chur (GR),robust,B.1.617.2,0.0004890668911887092
2021-04-10,Chur (GR),robust,B.1.617.2,0.0008049787550268995
2021-05-08,Chur (GR),robust,B.1.617.2,2.1790877434962456e-10
2021-04-11,Chur (GR),robust,B.1.617.2,0.0008417026764693867
2021-05-09,Chur (GR),robust,B.1.617.2,6.084541704222918e-10
2021-04-12,Chur (GR),robust,B.1.617.2,0.0009600228345170327
2021-05-10,Chur (GR),robust,B.1.617.2,4.3171793267312035e-11
2021-04-13,Chur (GR),robust,B.1.617.2,0.0011109789179879325
2021-05-11,Chur (GR),robust,B.1.617.2,2.3357542207608175e-11
2021-04-07,Chur (GR),robust,B.1.617.2,0.0009497608675681606
2021-05-05,Chur (GR),robust,B.1.617.2,0.00029153461372706036
2021-04-08,Chur (GR),robust,B.1.617.2,0.0009372435204451733
2021-05-06,Chur (GR),robust,B.1.617.2,1.2656673273661045e-06
2021-04-09,Chur (GR),robust,B.1.617.2,0.0008678695412348496
2021-05-07,Chur (GR),robust,B.1.617.2,4.658462920130926e-11
2021-08-25,Altenrhein (SG),robust,B.1.617.2,0.9504742013798158
2021-08-26,Altenrhein (SG),robust,B.1.617.2,0.9513973635990229
2021-08-27,Altenrhein (SG),robust,B.1.617.2,0.95228109798708
2021-08-28,Altenrhein (SG),robust,B.1.617.2,0.953025715364254
2021-08-29,Altenrhein (SG),robust,B.1.617.2,0.9535290380476626
2021-08-30,Altenrhein (SG),robust,B.1.617.2,0.9536907028909156
2021-08-31,Altenrhein (SG),robust,B.1.617.2,0.9534099048369694
2021-08-18,Altenrhein (SG),robust,B.1.617.2,0.9461470096169966
2021-08-19,Altenrhein (SG),robust,B.1.617.2,0.9467155411245469
2021-08-20,Altenrhein (SG),robust,B.1.617.2,0.9471881438899686
2021-08-21,Altenrhein (SG),robust,B.1.617.2,0.9476528744754575
2021-08-22,Altenrhein (SG),robust,B.1.617.2,0.9481824495175215
2021-08-23,Altenrhein (SG),robust,B.1.617.2,0.9488255443730306
2021-08-24,Altenrhein (SG),robust,B.1.617.2,0.949597272372968
2021-08-15,Altenrhein (SG),robust,B.1.617.2,0.9427943013432684
2021-08-16,Altenrhein (SG),robust,B.1.617.2,0.9443121740049301
2021-08-17,Altenrhein (SG),robust,B.1.617.2,0.9453835831356325
2021-08-04,Altenrhein (SG),robust,B.1.617.2,0.7998510328877868
2021-08-05,Altenrhein (SG),robust,B.1.617.2,0.8363833972861069
2021-08-06,Altenrhein (SG),robust,B.1.617.2,0.8647450731751223
2021-08-07,Altenrhein (SG),robust,B.1.617.2,0.8859931188021802
2021-08-08,Altenrhein (SG),robust,B.1.617.2,0.9017140313462348
2021-08-09,Altenrhein (SG),robust,B.1.617.2,0.9133853684702421
2021-08-10,Altenrhein (SG),robust,B.1.617.2,0.9221474336699325
2021-07-28,Altenrhein (SG),robust,B.1.617.2,0.5282466714096151
2021-07-29,Altenrhein (SG),robust,B.1.617.2,0.5443593860796248
2021-07-30,Altenrhein (SG),robust,B.1.617.2,0.571557478709598
2021-07-31,Altenrhein (SG),robust,B.1.617.2,0.6099071881470841
2021-08-01,Altenrhein (SG),robust,B.1.617.2,0.6564581823535489
2021-08-02,Altenrhein (SG),robust,B.1.617.2,0.7064375577939924
2021-08-03,Altenrhein (SG),robust,B.1.617.2,0.7556046799829035
2021-07-21,Altenrhein (SG),robust,B.1.617.2,0.6383584858411476
2021-07-22,Altenrhein (SG),robust,B.1.617.2,0.6110860103571653
2021-07-23,Altenrhein (SG),robust,B.1.617.2,0.5845423462386363
2021-07-24,Altenrhein (SG),robust,B.1.617.2,0.5595437163084467
2021-07-25,Altenrhein (SG),robust,B.1.617.2,0.5390890104654106
2021-07-26,Altenrhein (SG),robust,B.1.617.2,0.5261811740427733
2021-07-27,Altenrhein (SG),robust,B.1.617.2,0.5223727005110169
2021-07-14,Altenrhein (SG),robust,B.1.617.2,0.8484725953859467
2021-07-15,Altenrhein (SG),robust,B.1.617.2,0.8367389136731614
2021-07-16,Altenrhein (SG),robust,B.1.617.2,0.8147677679729941
2021-07-17,Altenrhein (SG),robust,B.1.617.2,0.782408696666584
2021-07-18,Altenrhein (SG),robust,B.1.617.2,0.7428141065961169
2021-07-19,Altenrhein (SG),robust,B.1.617.2,0.702979333351118
2021-07-20,Altenrhein (SG),robust,B.1.617.2,0.6681345714594719
2021-07-07,Altenrhein (SG),robust,B.1.617.2,0.4215279129860184
2021-07-08,Altenrhein (SG),robust,B.1.617.2,0.5652690562354451
2021-07-09,Altenrhein (SG),robust,B.1.617.2,0.698311100127649
2021-07-10,Altenrhein (SG),robust,B.1.617.2,0.7793499578381287
2021-07-11,Altenrhein (SG),robust,B.1.617.2,0.8210971358946566
2021-07-12,Altenrhein (SG),robust,B.1.617.2,0.8423499205367958
2021-06-30,Altenrhein (SG),robust,B.1.617.2,0.047437970889167826
2021-07-01,Altenrhein (SG),robust,B.1.617.2,0.05880595097064285
2021-07-02,Altenrhein (SG),robust,B.1.617.2,0.073618594773841
2021-07-03,Altenrhein (SG),robust,B.1.617.2,0.0946803395442978
2021-07-04,Altenrhein (SG),robust,B.1.617.2,0.1276064446738201
2021-07-05,Altenrhein (SG),robust,B.1.617.2,0.18456484696223246
2021-07-06,Altenrhein (SG),robust,B.1.617.2,0.28242665190085803
2021-06-25,Altenrhein (SG),robust,B.1.617.2,0.013371017886427342
2021-06-27,Altenrhein (SG),robust,B.1.617.2,0.02242107375233682
2021-06-28,Altenrhein (SG),robust,B.1.617.2,0.02931723355525168
2021-06-29,Altenrhein (SG),robust,B.1.617.2,0.037637867726434474
2021-06-16,Altenrhein (SG),robust,B.1.617.2,0.012805868201084645
2021-06-18,Altenrhein (SG),robust,B.1.617.2,0.01238432065691234
2021-06-19,Altenrhein (SG),robust,B.1.617.2,0.011875766716698257
2021-06-20,Altenrhein (SG),robust,B.1.617.2,0.011277905005458205
2021-06-21,Altenrhein (SG),robust,B.1.617.2,0.010711479626900625
2021-06-22,Altenrhein (SG),robust,B.1.617.2,0.010344625160995909
2021-06-09,Altenrhein (SG),robust,B.1.617.2,0.007413254424702113
2021-06-10,Altenrhein (SG),robust,B.1.617.2,0.008596840981342354
2021-06-11,Altenrhein (SG),robust,B.1.617.2,0.009713506993910112
2021-06-12,Altenrhein (SG),robust,B.1.617.2,0.010712838561081106
2021-06-13,Altenrhein (SG),robust,B.1.617.2,0.011557564905560336
2021-06-14,Altenrhein (SG),robust,B.1.617.2,0.012210424385878615
2021-06-15,Altenrhein (SG),robust,B.1.617.2,0.012635617962723604
2021-06-02,Altenrhein (SG),robust,B.1.617.2,0.0011850671051254968
2021-06-03,Altenrhein (SG),robust,B.1.617.2,0.0017190442876770374
2021-06-04,Altenrhein (SG),robust,B.1.617.2,0.0023971415611512676
2021-06-05,Altenrhein (SG),robust,B.1.617.2,0.0032187109246374955
2021-06-06,Altenrhein (SG),robust,B.1.617.2,0.0041682305222199715
2021-06-07,Altenrhein (SG),robust,B.1.617.2,0.005213955521210783
2021-06-08,Altenrhein (SG),robust,B.1.617.2,0.006311905350834991
2021-05-26,Altenrhein (SG),robust,B.1.617.2,0.00019678987504990596
2021-05-27,Altenrhein (SG),robust,B.1.617.2,0.0001818381750542669
2021-05-29,Altenrhein (SG),robust,B.1.617.2,0.00023583447667687558
2021-05-30,Altenrhein (SG),robust,B.1.617.2,0.00033410600107191223
2021-05-31,Altenrhein (SG),robust,B.1.617.2,0.0005096216611834435
2021-06-01,Altenrhein (SG),robust,B.1.617.2,0.0007866603257088544
2021-05-19,Altenrhein (SG),robust,B.1.617.2,0.0004437634587093943
2021-05-20,Altenrhein (SG),robust,B.1.617.2,0.00042703009819853227
2021-05-21,Altenrhein (SG),robust,B.1.617.2,0.00040082722748422734
2021-05-22,Altenrhein (SG),robust,B.1.617.2,0.0003644861410994254
2021-05-23,Altenrhein (SG),robust,B.1.617.2,0.0003202620981756114
2021-05-24,Altenrhein (SG),robust,B.1.617.2,0.0002732670203792791
2021-05-25,Altenrhein (SG),robust,B.1.617.2,0.0002298503875076354
2021-05-12,Altenrhein (SG),robust,B.1.617.2,0.0010180545184759024
2021-05-13,Altenrhein (SG),robust,B.1.617.2,0.0008081827269486863
2021-05-14,Altenrhein (SG),robust,B.1.617.2,0.0006508306734842839
2021-05-15,Altenrhein (SG),robust,B.1.617.2,0.0005533656436817556
2021-05-16,Altenrhein (SG),robust,B.1.617.2,0.0004974297595579959
2021-05-17,Altenrhein (SG),robust,B.1.617.2,0.0004693054595804102
2021-05-18,Altenrhein (SG),robust,B.1.617.2,0.0004552210087235098
2021-02-01,Altenrhein (SG),robust,B.1.617.2,0.003159875923254663
2021-02-02,Altenrhein (SG),robust,B.1.617.2,0.003195479700868086
2021-02-03,Altenrhein (SG),robust,B.1.617.2,0.003233380686406311
2021-02-04,Altenrhein (SG),robust,B.1.617.2,0.003266554500555891
2021-02-05,Altenrhein (SG),robust,B.1.617.2,0.003286295402044246
2021-02-06,Altenrhein (SG),robust,B.1.617.2,0.00328403770417956
2021-02-07,Altenrhein (SG),robust,B.1.617.2,0.003252264914796195
2021-02-08,Altenrhein (SG),robust,B.1.617.2,0.00318583665360823
2021-02-09,Altenrhein (SG),robust,B.1.617.2,0.0030838300579378
2021-02-10,Altenrhein (SG),robust,B.1.617.2,0.002950152262746667
2021-02-11,Altenrhein (SG),robust,B.1.617.2,0.002790640379900135
2021-02-12,Altenrhein (SG),robust,B.1.617.2,0.0026111112629573466
2021-02-13,Altenrhein (SG),robust,B.1.617.2,0.002418612187013001
2021-02-14,Altenrhein (SG),robust,B.1.617.2,0.0022245498909586243
2021-02-15,Altenrhein (SG),robust,B.1.617.2,0.002037809829213799
2021-02-16,Altenrhein (SG),robust,B.1.617.2,0.001884581653221482
2021-02-17,Altenrhein (SG),robust,B.1.617.2,0.0017645999182017004
2021-02-18,Altenrhein (SG),robust,B.1.617.2,0.0016258906774576187
2021-02-19,Altenrhein (SG),robust,B.1.617.2,0.0014705732499753527
2021-02-20,Altenrhein (SG),robust,B.1.617.2,0.0013069029232946727
2021-02-21,Altenrhein (SG),robust,B.1.617.2,0.0011445667496877688
2021-02-22,Altenrhein (SG),robust,B.1.617.2,0.0010085889274276559
2021-02-23,Altenrhein (SG),robust,B.1.617.2,0.0009614663407509675
2021-02-24,Altenrhein (SG),robust,B.1.617.2,0.0009505087492557981
2021-02-25,Altenrhein (SG),robust,B.1.617.2,0.0009773213398311881
2021-02-26,Altenrhein (SG),robust,B.1.617.2,0.0010426916420252924
2021-02-27,Altenrhein (SG),robust,B.1.617.2,0.0011468547332598544
2021-02-28,Altenrhein (SG),robust,B.1.617.2,0.0012821140362720244
2021-03-01,Altenrhein (SG),robust,B.1.617.2,0.001420652941943854
2021-03-02,Altenrhein (SG),robust,B.1.617.2,0.0015185034706625704
2021-03-03,Altenrhein (SG),robust,B.1.617.2,0.001537405327584022
2021-03-04,Altenrhein (SG),robust,B.1.617.2,0.0014666416013963779
2021-03-05,Altenrhein (SG),robust,B.1.617.2,0.0013258646582323004
2021-03-06,Altenrhein (SG),robust,B.1.617.2,0.001149841397600016
2021-03-07,Altenrhein (SG),robust,B.1.617.2,0.0009689159823431792
2021-03-08,Altenrhein (SG),robust,B.1.617.2,0.0008030227649126252
2021-03-09,Altenrhein (SG),robust,B.1.617.2,0.0006623057012326353
2021-03-10,Altenrhein (SG),robust,B.1.617.2,0.0005491999080898741
2021-03-11,Altenrhein (SG),robust,B.1.617.2,0.0004684383897565376
2021-03-12,Altenrhein (SG),robust,B.1.617.2,0.0004220349077165546
2021-03-13,Altenrhein (SG),robust,B.1.617.2,0.0004057757317701803
2021-03-14,Altenrhein (SG),robust,B.1.617.2,0.00042366817975548256
2021-03-15,Altenrhein (SG),robust,B.1.617.2,0.00046830682365925895
2021-03-16,Altenrhein (SG),robust,B.1.617.2,0.0005310298126678908
2021-03-17,Altenrhein (SG),robust,B.1.617.2,0.0006018837271621928
2021-03-18,Altenrhein (SG),robust,B.1.617.2,0.0006709162539449471
2021-03-19,Altenrhein (SG),robust,B.1.617.2,0.0007301109807101174
2021-03-20,Altenrhein (SG),robust,B.1.617.2,0.0007752725955352912
2021-03-21,Altenrhein (SG),robust,B.1.617.2,0.0008069480464485696
2021-03-22,Altenrhein (SG),robust,B.1.617.2,0.0008297584582520901
2021-03-23,Altenrhein (SG),robust,B.1.617.2,0.0008501468683075471
2021-03-24,Altenrhein (SG),robust,B.1.617.2,0.0008736636111397596
2021-03-25,Altenrhein (SG),robust,B.1.617.2,0.0009034100197804977
2021-03-26,Altenrhein (SG),robust,B.1.617.2,0.0009396803509894747
2021-03-27,Altenrhein (SG),robust,B.1.617.2,0.0009812615017959314
2021-03-28,Altenrhein (SG),robust,B.1.617.2,0.0010256337862772297
2021-03-29,Altenrhein (SG),robust,B.1.617.2,0.0010690062107398504
2021-03-30,Altenrhein (SG),robust,B.1.617.2,0.0011062202166752027
2021-03-31,Altenrhein (SG),robust,B.1.617.2,0.0011314237425311402
2021-04-01,Altenrhein (SG),robust,B.1.617.2,0.0011394023686417843
2021-04-02,Altenrhein (SG),robust,B.1.617.2,0.0011280930298717168
2021-04-03,Altenrhein (SG),robust,B.1.617.2,0.0010981054320839826
2021-04-04,Altenrhein (SG),robust,B.1.617.2,0.001040060292675703
2021-04-05,Altenrhein (SG),robust,B.1.617.2,0.0009573028290638837
2021-04-06,Altenrhein (SG),robust,B.1.617.2,0.0008614262002816156
2021-04-14,Altenrhein (SG),robust,B.1.617.2,0.00010839001458447299
2021-04-15,Altenrhein (SG),robust,B.1.617.2,6.506858126579364e-05
2021-04-16,Altenrhein (SG),robust,B.1.617.2,2.944121151438671e-05
2021-04-17,Altenrhein (SG),robust,B.1.617.2,3.48364215139358e-06
2021-04-18,Altenrhein (SG),robust,B.1.617.2,1.526670351034587e-07
2021-04-19,Altenrhein (SG),robust,B.1.617.2,4.323643934243548e-07
2021-04-20,Altenrhein (SG),robust,B.1.617.2,3.369098850726842e-07
2021-04-21,Altenrhein (SG),robust,B.1.617.2,2.7860781943212882e-05
2021-04-22,Altenrhein (SG),robust,B.1.617.2,9.417810420638617e-05
2021-04-23,Altenrhein (SG),robust,B.1.617.2,0.00018945149584349776
2021-04-24,Altenrhein (SG),robust,B.1.617.2,0.0003109917368499064
2021-04-25,Altenrhein (SG),robust,B.1.617.2,0.00045538796166016407
2021-04-26,Altenrhein (SG),robust,B.1.617.2,0.0006185523586120626
2021-04-27,Altenrhein (SG),robust,B.1.617.2,0.0007980458487036619
2021-04-28,Altenrhein (SG),robust,B.1.617.2,0.0009923533057014445
2021-04-29,Altenrhein (SG),robust,B.1.617.2,0.0011992539867382813
2021-04-30,Altenrhein (SG),robust,B.1.617.2,0.0014140136173538178
2021-05-01,Altenrhein (SG),robust,B.1.617.2,0.0016277311689239956
2021-05-02,Altenrhein (SG),robust,B.1.617.2,0.001827922587923581
2021-05-03,Altenrhein (SG),robust,B.1.617.2,0.0019998896285890774
2021-05-04,Altenrhein (SG),robust,B.1.617.2,0.0021284265318264562
2021-04-11,Altenrhein (SG),robust,B.1.617.2,0.00031343433066840544
2021-05-09,Altenrhein (SG),robust,B.1.617.2,0.001775764779059402
2021-04-12,Altenrhein (SG),robust,B.1.617.2,0.00023061104495472064
2021-05-10,Altenrhein (SG),robust,B.1.617.2,0.0015273826551572835
2021-04-13,Altenrhein (SG),robust,B.1.617.2,0.00016277275343526832
2021-05-11,Altenrhein (SG),robust,B.1.617.2,0.0012653161902088702
2021-04-07,Altenrhein (SG),robust,B.1.617.2,0.0007524800122344186
2021-05-05,Altenrhein (SG),robust,B.1.617.2,0.0021992429008971465
2021-04-08,Altenrhein (SG),robust,B.1.617.2,0.0006364108787726099
2021-05-06,Altenrhein (SG),robust,B.1.617.2,0.0022013110863362217
2021-04-09,Altenrhein (SG),robust,B.1.617.2,0.0005203289116233125
2021-05-07,Altenrhein (SG),robust,B.1.617.2,0.0021286630343696706
2021-04-10,Altenrhein (SG),robust,B.1.617.2,0.0004109445585844053
2021-05-08,Altenrhein (SG),robust,B.1.617.2,0.001983075746720399
2021-08-25,Laupen (BE),robust,B.1.617.2,0.9666130191215091
2021-08-26,Laupen (BE),robust,B.1.617.2,0.9679071903493546
2021-08-27,Laupen (BE),robust,B.1.617.2,0.9689369847089986
2021-08-28,Laupen (BE),robust,B.1.617.2,0.9696983277193832
2021-08-29,Laupen (BE),robust,B.1.617.2,0.9701804620520977
2021-08-30,Laupen (BE),robust,B.1.617.2,0.9703710036371384
2021-08-31,Laupen (BE),robust,B.1.617.2,0.9702645338264423
2021-08-18,Laupen (BE),robust,B.1.617.2,0.9524077563455743
2021-08-19,Laupen (BE),robust,B.1.617.2,0.9545316059837977
2021-08-20,Laupen (BE),robust,B.1.617.2,0.95677903759098
2021-08-21,Laupen (BE),robust,B.1.617.2,0.9590432633120499
2021-08-22,Laupen (BE),robust,B.1.617.2,0.9612268973546335
2021-08-23,Laupen (BE),robust,B.1.617.2,0.9632501784462726
2021-08-24,Laupen (BE),robust,B.1.617.2,0.9650565400862651
2021-08-11,Laupen (BE),robust,B.1.617.2,0.9467949561565412
2021-08-12,Laupen (BE),robust,B.1.617.2,0.9469374505184083
2021-08-13,Laupen (BE),robust,B.1.617.2,0.9469878086067635
2021-08-14,Laupen (BE),robust,B.1.617.2,0.9472399999843673
2021-08-15,Laupen (BE),robust,B.1.617.2,0.9478800142284365
2021-08-16,Laupen (BE),robust,B.1.617.2,0.9489815714050858
2021-08-17,Laupen (BE),robust,B.1.617.2,0.9505202025457261
2021-08-04,Laupen (BE),robust,B.1.617.2,0.9032624312260895
2021-08-05,Laupen (BE),robust,B.1.617.2,0.9178163472399172
2021-08-06,Laupen (BE),robust,B.1.617.2,0.9287399041380563
2021-08-07,Laupen (BE),robust,B.1.617.2,0.9364613035394279
2021-08-08,Laupen (BE),robust,B.1.617.2,0.9415484953535154
2021-08-09,Laupen (BE),robust,B.1.617.2,0.9445959732117574
2021-08-10,Laupen (BE),robust,B.1.617.2,0.9461703062064032
2021-07-28,Laupen (BE),robust,B.1.617.2,0.6405127600544616
2021-07-29,Laupen (BE),robust,B.1.617.2,0.715318964027684
2021-07-30,Laupen (BE),robust,B.1.617.2,0.767517176875623
2021-07-31,Laupen (BE),robust,B.1.617.2,0.806097977487078
2021-08-01,Laupen (BE),robust,B.1.617.2,0.8368967884849254
2021-08-02,Laupen (BE),robust,B.1.617.2,0.8628208184017743
2021-08-03,Laupen (BE),robust,B.1.617.2,0.8849094443221495
2021-07-21,Laupen (BE),robust,B.1.617.2,0.26323107349293745
2021-07-22,Laupen (BE),robust,B.1.617.2,0.2611253813826921
2021-07-23,Laupen (BE),robust,B.1.617.2,0.2708914341190836
2021-07-24,Laupen (BE),robust,B.1.617.2,0.2956632048275227
2021-07-25,Laupen (BE),robust,B.1.617.2,0.34309228099823225
2021-07-26,Laupen (BE),robust,B.1.617.2,0.425665535627245
2021-07-27,Laupen (BE),robust,B.1.617.2,0.5376750548067024
2021-07-14,Laupen (BE),robust,B.1.617.2,0.6951414941153748
2021-07-15,Laupen (BE),robust,B.1.617.2,0.6058666907320269
2021-07-16,Laupen (BE),robust,B.1.617.2,0.4938541970738394
2021-07-18,Laupen (BE),robust,B.1.617.2,0.3403077123614892
2021-07-19,Laupen (BE),robust,B.1.617.2,0.3011211106638228
2021-07-20,Laupen (BE),robust,B.1.617.2,0.27634946573386593
2021-07-08,Laupen (BE),robust,B.1.617.2,0.9107707233043233
2021-07-09,Laupen (BE),robust,B.1.617.2,0.8922820665038209
2021-07-10,Laupen (BE),robust,B.1.617.2,0.867497937320339
2021-07-11,Laupen (BE),robust,B.1.617.2,0.8365527215480699
2021-06-30,Laupen (BE),robust,B.1.617.2,0.8921648976668439
2021-07-01,Laupen (BE),robust,B.1.617.2,0.9102439638328428
2021-07-02,Laupen (BE),robust,B.1.617.2,0.9233637701706464
2021-07-03,Laupen (BE),robust,B.1.617.2,0.9316063640118513
2021-07-04,Laupen (BE),robust,B.1.617.2,0.93547018629885
2021-07-05,Laupen (BE),robust,B.1.617.2,0.9354105165483427
2021-07-06,Laupen (BE),robust,B.1.617.2,0.9315440450853567
2021-06-23,Laupen (BE),robust,B.1.617.2,0.4281696482319222
2021-06-24,Laupen (BE),robust,B.1.617.2,0.5687035162901195
2021-06-25,Laupen (BE),robust,B.1.617.2,0.6727401011709425
2021-06-26,Laupen (BE),robust,B.1.617.2,0.7490078016832779
2021-06-16,Laupen (BE),robust,B.1.617.2,0.05882495589563181
2021-06-17,Laupen (BE),robust,B.1.617.2,0.07510667543353114
2021-06-18,Laupen (BE),robust,B.1.617.2,0.09659548628999241
2021-06-19,Laupen (BE),robust,B.1.617.2,0.12481033823793258
2021-06-21,Laupen (BE),robust,B.1.617.2,0.21817401097765232
2021-06-22,Laupen (BE),robust,B.1.617.2,0.3026374159937726
2021-06-09,Laupen (BE),robust,B.1.617.2,0.014615980155336274
2021-06-10,Laupen (BE),robust,B.1.617.2,0.017541857996503863
2021-06-11,Laupen (BE),robust,B.1.617.2,0.02096059065195771
2021-06-12,Laupen (BE),robust,B.1.617.2,0.02515694199667906
2021-06-13,Laupen (BE),robust,B.1.617.2,0.030501923300400625
2021-06-14,Laupen (BE),robust,B.1.617.2,0.037439585740447985
2021-06-15,Laupen (BE),robust,B.1.617.2,0.04660473467601716
2021-06-02,Laupen (BE),robust,B.1.617.2,0.001239694815694681
2021-06-03,Laupen (BE),robust,B.1.617.2,0.0022287246009411853
2021-06-05,Laupen (BE),robust,B.1.617.2,0.005346588105215381
2021-06-06,Laupen (BE),robust,B.1.617.2,0.007361880426074286
2021-06-07,Laupen (BE),robust,B.1.617.2,0.009597418043391634
2021-06-08,Laupen (BE),robust,B.1.617.2,0.012002442576936003
2021-05-26,Laupen (BE),robust,B.1.617.2,3.1673552246840434e-05
2021-05-27,Laupen (BE),robust,B.1.617.2,3.800544567919963e-05
2021-05-28,Laupen (BE),robust,B.1.617.2,4.872729433933571e-05
2021-05-29,Laupen (BE),robust,B.1.617.2,7.618298194532751e-05
2021-05-30,Laupen (BE),robust,B.1.617.2,0.00014389862575569327
2021-05-31,Laupen (BE),robust,B.1.617.2,0.00029965977447635704
2021-06-01,Laupen (BE),robust,B.1.617.2,0.0006277416639782767
2021-05-19,Laupen (BE),robust,B.1.617.2,1.4918536754177927e-11
2021-05-20,Laupen (BE),robust,B.1.617.2,9.213534183726886e-13
2021-05-21,Laupen (BE),robust,B.1.617.2,1.461532321658738e-11
2021-05-23,Laupen (BE),robust,B.1.617.2,4.408226784808104e-09
2021-05-24,Laupen (BE),robust,B.1.617.2,2.2087260129810487e-08
2021-05-25,Laupen (BE),robust,B.1.617.2,5.789191415522994e-09
2021-05-12,Laupen (BE),robust,B.1.617.2,0.00042572847101776207
2021-05-13,Laupen (BE),robust,B.1.617.2,0.0002905077309411483
2021-05-14,Laupen (BE),robust,B.1.617.2,0.00020283855791147976
2021-05-15,Laupen (BE),robust,B.1.617.2,0.00014145291113994374
2021-05-16,Laupen (BE),robust,B.1.617.2,7.602456149739763e-05
2021-05-17,Laupen (BE),robust,B.1.617.2,1.0773871033166623e-05
2021-05-18,Laupen (BE),robust,B.1.617.2,3.0281243875165945e-09
2021-02-01,Laupen (BE),robust,B.1.617.2,0.0016015675168840264
2021-02-02,Laupen (BE),robust,B.1.617.2,0.0016697043137624587
2021-02-03,Laupen (BE),robust,B.1.617.2,0.001688484632543647
2021-02-04,Laupen (BE),robust,B.1.617.2,0.0016715702640902673
2021-02-05,Laupen (BE),robust,B.1.617.2,0.0016417727827240467
2021-02-06,Laupen (BE),robust,B.1.617.2,0.0016151924177273823
2021-02-07,Laupen (BE),robust,B.1.617.2,0.001598513914957211
2021-02-08,Laupen (BE),robust,B.1.617.2,0.0015954012205030691
2021-02-09,Laupen (BE),robust,B.1.617.2,0.0016035468797689
2021-02-10,Laupen (BE),robust,B.1.617.2,0.0015929486092330079
2021-02-11,Laupen (BE),robust,B.1.617.2,0.0015625490007814883
2021-02-12,Laupen (BE),robust,B.1.617.2,0.0015180388331602766
2021-02-13,Laupen (BE),robust,B.1.617.2,0.0014485598363010114
2021-02-14,Laupen (BE),robust,B.1.617.2,0.0013573977389723345
2021-02-15,Laupen (BE),robust,B.1.617.2,0.0012490189309612083
2021-02-16,Laupen (BE),robust,B.1.617.2,0.001126743888817918
2021-02-17,Laupen (BE),robust,B.1.617.2,0.001204624259087777
2021-02-18,Laupen (BE),robust,B.1.617.2,0.001328023048164955
2021-02-19,Laupen (BE),robust,B.1.617.2,0.0014124190219837432
2021-02-20,Laupen (BE),robust,B.1.617.2,0.0014596159328644047
2021-02-21,Laupen (BE),robust,B.1.617.2,0.0014767461218140436
2021-02-22,Laupen (BE),robust,B.1.617.2,0.0015129304104203386
2021-02-23,Laupen (BE),robust,B.1.617.2,0.0015557813274755152
